Item-id,Item Type ,Store_1,Store_2,Store_3,Store_4,Sales,Currency
75-563-5046,Food,1,1,0,0,494.04,Dollar
88-501-7675,Drink,0,1,1,0,417.75,Dollar
19-451-6307,DR,1,0,1,0,483.90,Euro
48-295-1284,f,0,0,1,1,370.01,Dollar
44-893-8764,Food,0,0,1,0,469.48,Euro
89-752-0246,f,0,0,1,1,304.94,Dollar
77-324-1172,DR,1,1,1,1,403.57,Euro
73-029-7362,F,0,1,0,1,,Dollar
69-075-7638,f,1,0,0,0,397.46,Euro
19-959-6647,DR,0,1,1,1,443.07,Dollar
15-008-1302,F,0,0,1,1,406.54,Euro
81-682-3756,DR,0,1,0,1,344.57,Euro
23-059-7295,Drink,1,1,0,0,300.86,Euro
28-403-9872,F,1,1,1,1,,Dollar
91-743-5389,f,1,1,0,0,333.62,Dollar
53-814-1881,Food,1,1,1,1,489.77,Euro
01-717-8755,Food,0,1,1,0,480.25,Euro
54-535-2320,F,1,0,0,1,339.03,Euro
03-678-3249,Food,0,0,1,0,323.36,Dollar
66-899-9179,DR,0,0,1,1,265.90,Dollar
62-214-8576,Drink,0,1,1,1,330.30,Dollar
84-565-2220,f,1,1,0,0,274.66,Dollar
93-986-9503,F,1,1,1,1,308.80,Euro
23-318-1515,Food,0,1,0,1,301.09,Dollar
49-019-1064,f,0,1,1,1,256.53,Dollar
26-700-6221,Food,1,1,0,0,332.57,Dollar
96-715-4806,f,1,1,1,0,260.11,Euro
20-305-8817,DR,1,1,1,1,432.13,Dollar
63-351-7862,F,0,0,0,1,270.72,Dollar
09-149-1368,F,0,1,0,1,275.64,Dollar
99-934-3669,Food,1,0,0,0,317.80,Euro
45-961-2704,f,0,1,0,1,490.73,Dollar
27-398-2663,Food,1,1,1,1,353.72,Euro
99-578-6676,DR,0,1,0,0,309.38,Euro
77-975-3007,Food,1,0,0,0,309.87,Dollar
05-247-3851,Food,0,0,0,0,251.55,Dollar
61-767-1353,Food,1,0,1,0,319.65,Dollar
40-730-7028,F,1,1,1,1,471.65,Dollar
28-936-6155,F,0,0,0,1,281.68,Dollar
34-131-3761,f,1,0,0,1,452.91,Dollar
66-640-2067,F,1,1,0,1,362.61,Euro
34-801-9310,Drink,0,0,0,1,329.37,Dollar
09-382-8270,Drink,0,1,0,0,256.71,Euro
72-652-6028,Food,0,0,0,0,436.28,Euro
50-636-5409,DR,0,1,0,1,302.77,Dollar
93-554-6274,F,0,1,1,0,456.86,Euro
03-009-7861,Drink,0,1,0,1,290.87,Euro
60-797-5432,DR,1,0,1,1,265.94,Dollar
48-119-9440,f,0,0,1,0,311.01,Euro
71-880-6917,f,1,0,0,1,351.00,Dollar
46-621-6019,f,1,1,0,0,328.01,Euro
31-040-0535,f,0,0,0,1,377.80,Dollar
38-743-5752,DR,0,1,1,1,,Dollar
75-365-5026,DR,0,0,1,0,292.49,Euro
05-904-5916,DR,1,0,0,0,331.79,Dollar
94-560-1297,Drink,0,0,1,1,307.05,Dollar
71-305-5074,Drink,1,0,1,0,335.25,Euro
76-681-1312,f,0,0,1,0,423.81,Euro
30-893-5447,Drink,0,0,1,0,426.45,Dollar
08-608-1963,,0,0,0,0,439.22,Dollar
14-477-2332,Drink,0,1,1,0,348.63,Euro
85-525-4463,f,1,1,1,1,306.99,Dollar
76-285-4493,DR,0,0,0,1,431.67,Dollar
82-931-7020,Drink,1,1,0,1,285.27,Dollar
08-357-0823,Drink,1,0,1,0,454.43,Dollar
05-064-6866,,1,0,1,0,395.31,Dollar
47-348-7961,f,0,1,1,0,271.08,Dollar
76-184-8617,F,1,0,1,1,367.92,Dollar
97-390-2050,Food,0,0,1,0,373.26,Dollar
97-301-4362,DR,1,1,1,1,474.79,Euro
82-866-2365,,1,1,1,1,372.93,Euro
75-316-9783,DR,0,1,0,0,429.20,Euro
32-620-3584,F,1,1,0,1,342.65,Dollar
56-392-8668,Drink,1,1,1,0,411.54,Euro
85-137-7027,,1,0,1,0,414.01,Dollar
19-805-7625,F,0,1,0,1,432.68,Euro
73-406-0529,f,1,0,1,1,275.50,Dollar
52-688-3775,F,1,1,0,0,305.26,Dollar
54-898-9705,DR,1,0,0,1,,Euro
36-257-3019,Drink,1,0,0,1,267.80,Dollar
30-521-3420,F,1,0,0,0,373.69,Euro
94-627-5665,Food,1,0,1,1,384.37,Euro
37-950-9280,f,1,1,1,1,269.14,Dollar
16-625-2244,f,1,1,0,0,456.14,Euro
35-196-7225,f,1,0,0,1,450.46,Euro
57-200-6319,DR,1,1,1,1,378.96,Euro
52-551-5415,DR,1,0,0,1,453.34,Euro
77-950-8383,Drink,1,1,0,1,380.33,Dollar
74-799-9088,F,1,1,1,0,492.60,Euro
53-636-0699,Food,1,1,0,0,354.40,Dollar
43-128-6891,Food,0,1,0,1,307.67,Dollar
98-271-1885,f,1,1,0,0,348.06,Dollar
21-655-2621,,1,1,0,1,394.63,Dollar
75-120-6342,f,1,0,0,0,318.19,Euro
49-327-9819,DR,1,0,0,1,431.35,Euro
29-499-4672,DR,1,1,0,0,485.96,Dollar
16-292-8323,Drink,1,0,1,0,385.90,Dollar
19-274-3050,Drink,1,0,1,0,303.11,Euro
56-410-9648,f,1,1,1,0,402.39,Euro
42-902-8287,f,1,0,1,0,300.62,Euro
58-361-8703,f,1,1,0,0,294.36,Dollar
99-047-4366,DR,0,0,0,1,307.17,Dollar
50-056-0553,Drink,0,1,1,0,361.95,Euro
36-092-0668,Food,1,0,1,0,303.21,Euro
46-406-1374,DR,1,1,1,1,271.48,Euro
78-941-0383,f,1,0,1,0,468.39,Dollar
68-798-1793,DR,0,0,0,1,461.68,Euro
03-742-6579,DR,0,1,0,0,448.06,Euro
92-577-2445,,1,1,0,1,263.99,Euro
95-015-0253,Drink,1,0,0,1,268.55,Dollar
07-112-4640,DR,1,1,1,0,389.36,Dollar
76-285-3181,F,0,0,0,0,312.99,Euro
37-929-9314,F,0,0,1,0,483.65,Euro
39-891-0970,Drink,1,1,0,1,496.18,Dollar
30-052-4211,DR,0,0,0,0,293.50,Dollar
31-483-0501,f,1,1,0,1,475.45,Euro
00-014-2839,F,1,1,1,1,429.36,Euro
83-336-8716,DR,0,0,0,0,373.23,Dollar
86-811-0016,Drink,1,0,0,1,450.69,Euro
64-403-8569,F,1,1,1,0,445.10,Euro
83-044-3468,Drink,1,0,0,1,485.86,Euro
52-186-7229,f,0,0,1,1,437.44,Euro
62-380-0876,f,0,0,0,0,288.67,Dollar
22-635-8519,DR,1,1,0,1,330.23,Euro
44-758-0809,f,1,1,1,1,292.98,Euro
92-589-2925,Drink,0,1,1,0,433.59,Euro
17-867-5462,f,1,0,0,1,373.41,Euro
87-933-6917,DR,0,0,1,0,433.36,Dollar
82-458-5771,f,0,1,0,1,384.54,Dollar
94-098-3632,DR,0,1,1,1,307.77,Euro
73-845-3374,DR,1,0,1,0,465.00,Dollar
07-208-7153,f,1,1,0,0,328.87,Dollar
81-458-9510,DR,1,0,0,0,320.69,Dollar
91-252-5469,DR,1,0,1,1,422.79,Euro
91-380-7466,F,1,1,1,1,253.27,Dollar
24-140-7002,DR,0,0,1,0,485.06,Dollar
00-260-6710,F,0,0,0,1,488.71,Dollar
08-994-4151,Drink,1,1,0,0,300.85,Euro
95-807-3539,Drink,1,0,0,1,443.47,Dollar
05-183-4958,f,1,0,1,1,399.33,Euro
94-117-9861,f,1,1,0,1,255.95,Dollar
42-324-8440,F,0,0,0,0,453.80,Dollar
04-425-5956,F,0,0,1,0,450.35,Euro
48-905-7258,F,1,0,1,0,356.74,Dollar
46-345-1797,DR,1,1,0,0,490.39,Dollar
65-384-1006,Drink,0,1,1,0,318.97,Dollar
10-421-7424,f,0,0,0,0,420.86,Dollar
66-439-5203,f,0,0,0,1,333.77,Euro
15-580-9836,DR,1,0,1,0,360.26,Euro
59-010-2928,DR,0,0,0,1,436.69,Dollar
28-146-2783,F,0,1,0,1,472.38,Euro
03-086-7534,DR,0,1,1,0,264.09,Dollar
17-387-1754,F,0,0,1,1,361.14,Euro
37-828-8962,F,1,0,0,1,497.51,Dollar
32-806-8558,F,1,0,1,1,283.17,Euro
11-866-0154,Drink,1,0,1,0,484.13,Dollar
33-742-5144,F,1,1,0,1,483.14,Dollar
47-253-2060,F,1,0,0,1,417.91,Dollar
74-748-7941,DR,0,1,0,0,258.27,Dollar
53-667-1440,f,1,0,1,0,415.37,Euro
53-563-6375,F,0,1,0,0,324.45,Euro
02-369-0429,DR,0,0,1,1,347.14,Euro
76-264-4932,Food,1,1,0,1,444.06,Euro
79-627-8325,DR,0,0,1,1,281.49,Dollar
64-087-2152,F,1,1,1,1,414.34,Dollar
71-131-7738,f,0,1,1,0,488.81,Dollar
00-529-6156,DR,0,0,0,0,471.27,Dollar
65-858-1323,Drink,1,0,1,0,305.94,Euro
25-442-3209,Food,0,1,0,0,489.10,Dollar
34-153-5141,f,0,1,0,1,412.44,Dollar
42-396-2482,Drink,1,1,0,1,300.67,Dollar
99-708-1479,Drink,0,1,1,0,335.32,Euro
41-350-7657,f,0,1,0,1,470.03,Euro
11-944-7014,DR,1,1,0,1,471.68,Dollar
11-051-0627,F,0,0,1,0,286.54,Euro
17-224-7137,Food,0,1,1,1,413.63,Euro
71-609-8721,Drink,0,0,0,0,285.33,Euro
75-682-1241,DR,0,0,1,0,401.88,Euro
63-115-5653,DR,0,1,1,0,259.11,Euro
55-183-7798,DR,1,1,1,1,401.19,Dollar
04-787-9169,f,0,1,0,1,497.89,Dollar
82-336-3200,f,0,0,1,1,385.77,Euro
30-228-6116,Drink,1,1,0,1,253.21,Euro
21-043-1469,Drink,0,0,1,0,436.27,Dollar
65-979-5307,Drink,0,0,0,1,257.03,Euro
91-628-4035,Food,0,1,1,1,487.30,Euro
89-873-3849,f,1,0,1,1,264.12,Dollar
34-629-8768,Food,1,1,1,0,262.87,Euro
80-504-8007,Food,1,0,0,1,312.15,Dollar
72-837-8650,Food,0,0,0,1,458.85,Euro
00-851-7479,Food,1,1,1,1,284.69,Dollar
61-426-3169,,1,1,0,0,469.25,Dollar
23-566-8873,Drink,0,1,1,0,462.29,Euro
00-512-0415,F,0,1,0,0,469.69,Dollar
58-765-9281,Drink,1,1,1,0,347.04,Euro
00-259-9519,Drink,1,0,0,0,473.55,Euro
75-154-8224,Drink,0,0,0,0,391.69,Euro
75-412-2277,DR,0,0,0,1,250.67,Dollar
20-852-8706,F,1,0,0,1,261.09,Euro
81-632-0865,Drink,0,1,0,0,346.24,Dollar
77-201-4466,Food,0,0,0,0,418.10,Euro
50-975-2750,f,0,1,0,1,480.70,Dollar
91-450-1654,Food,1,0,1,1,484.78,Euro
11-177-8304,F,1,1,0,0,495.59,Euro
35-186-4770,F,1,0,1,0,295.74,Euro
67-171-3870,f,0,0,0,1,347.69,Euro
97-012-2476,F,1,0,0,0,358.58,Euro
62-924-0623,Drink,0,1,0,1,359.48,Dollar
42-870-4194,f,1,0,1,1,359.81,Dollar
19-556-5797,DR,1,0,1,1,360.83,Dollar
80-473-7360,F,0,1,0,1,326.73,Euro
16-149-1156,Food,1,1,0,1,416.54,Euro
58-436-0778,F,1,1,1,0,366.03,Euro
03-466-9735,DR,0,1,0,0,414.91,Euro
97-206-8747,Drink,1,1,1,1,400.86,Euro
76-042-1790,DR,0,0,0,1,318.73,Euro
34-188-0032,Drink,1,0,0,1,377.16,Dollar
62-074-2501,f,0,0,0,0,381.46,Euro
64-759-4818,f,1,1,1,1,354.67,Euro
22-989-1467,Food,1,0,1,0,406.03,Euro
83-410-7160,Drink,0,1,0,0,464.12,Dollar
14-090-7824,Drink,1,0,0,0,335.60,Dollar
75-746-0495,Drink,1,1,1,1,445.16,Euro
20-405-9760,Food,1,0,0,1,430.50,Euro
02-513-2299,Food,1,1,1,0,376.55,Dollar
16-913-3422,Drink,1,1,1,1,447.00,Dollar
84-265-1343,DR,1,0,0,1,355.34,Dollar
44-103-0005,f,1,1,1,1,355.67,Dollar
98-514-4032,Food,1,1,1,1,478.89,Euro
29-002-0340,f,1,1,0,0,363.48,Euro
11-330-9629,Drink,1,1,0,1,380.60,Dollar
79-193-4187,f,0,1,1,0,376.19,Dollar
46-353-0617,Drink,0,1,1,1,483.18,Dollar
63-201-2873,DR,0,0,0,1,282.35,Euro
76-436-7633,Drink,1,0,0,0,377.27,Dollar
41-349-8521,Drink,0,1,1,0,471.69,Euro
22-107-2998,,1,0,1,0,341.64,Dollar
56-061-5668,Food,0,0,0,0,437.67,Euro
21-754-0659,F,1,0,1,1,371.13,Euro
73-699-9428,Drink,1,0,0,1,314.86,Dollar
14-289-4275,DR,1,1,0,0,358.28,Dollar
73-893-4206,Food,1,0,0,0,394.23,Dollar
21-104-1653,f,0,0,1,1,292.41,Dollar
32-977-2793,Drink,1,0,0,1,329.80,Dollar
91-976-4687,F,1,1,1,1,447.05,Dollar
54-962-0013,DR,1,1,0,1,295.63,Dollar
78-504-0071,Drink,0,1,0,1,322.33,Dollar
36-404-0712,f,1,1,1,0,377.89,Dollar
56-594-0291,F,1,1,1,1,466.53,Euro
21-139-9048,DR,0,1,0,0,339.29,Euro
24-026-3820,Drink,1,0,0,1,453.32,Euro
15-357-2424,DR,1,0,1,1,443.30,Dollar
39-992-9305,Food,0,0,0,0,457.39,Euro
44-639-1588,DR,0,0,0,1,443.42,Euro
26-237-9740,f,1,0,1,1,250.59,Euro
09-919-4422,F,0,1,1,0,361.26,Dollar
32-167-0691,Food,0,0,1,0,253.82,Euro
21-186-3368,f,1,0,1,0,482.60,Euro
50-741-3767,Drink,1,1,1,0,314.27,Dollar
39-221-2024,F,0,0,1,1,296.40,Euro
58-311-3288,Food,1,0,1,1,458.65,Dollar
32-512-6064,DR,1,1,1,0,258.57,Dollar
14-518-8413,F,0,1,1,0,348.12,Dollar
27-505-6295,,0,1,0,1,462.67,Euro
19-237-5451,DR,0,0,1,0,376.64,Euro
82-189-6930,f,1,1,0,1,327.94,Dollar
35-861-4348,F,0,0,0,1,362.67,Dollar
28-114-3126,Food,0,0,0,1,344.19,Dollar
92-594-4280,Drink,0,1,0,1,418.07,Euro
97-927-5385,DR,1,1,0,1,318.82,Euro
60-124-7037,f,0,1,1,0,415.78,Euro
11-042-5285,f,0,1,0,1,369.96,Dollar
64-896-0528,Food,0,0,0,0,496.97,Euro
18-793-4068,DR,1,0,0,0,425.26,Euro
63-497-8906,F,0,1,0,0,458.39,Euro
61-475-2934,DR,0,1,0,0,253.88,Euro
77-643-7999,,1,1,0,1,454.89,Dollar
54-957-7485,f,1,0,1,0,287.50,Dollar
80-426-8088,f,1,1,0,1,393.47,Euro
76-179-3827,f,1,0,1,1,,Dollar
76-445-5714,f,0,1,1,0,384.60,Euro
60-378-4739,DR,0,1,1,1,287.74,Euro
10-345-0402,f,0,1,0,0,319.88,Euro
96-747-4813,F,0,1,1,1,372.60,Euro
14-324-8114,Drink,1,1,1,0,266.51,Euro
32-797-5016,DR,1,0,0,0,384.36,Euro
80-946-6902,Drink,0,1,1,0,281.09,Dollar
55-269-9359,Food,1,1,1,0,326.94,Dollar
32-169-0189,DR,1,0,1,0,392.42,Euro
13-806-9127,DR,1,1,0,0,290.39,Dollar
96-800-5220,DR,0,0,1,1,482.75,Dollar
79-713-5104,,1,0,1,0,290.14,Euro
57-498-5350,F,0,0,1,0,294.92,Dollar
47-332-7434,Drink,1,0,1,0,347.81,Euro
12-588-0118,Food,1,0,1,1,310.72,Euro
73-831-3956,Drink,1,1,1,0,346.75,Euro
73-493-7269,F,1,1,0,0,377.98,Dollar
09-123-0561,F,1,0,0,1,477.23,Euro
43-961-3866,Food,0,1,0,0,325.65,Dollar
00-769-7118,DR,1,1,0,1,253.95,Dollar
97-753-2496,Food,0,0,1,0,320.85,Euro
57-878-8595,Food,0,1,1,1,347.53,Euro
05-717-3234,f,1,0,0,1,343.75,Dollar
14-885-2296,,1,1,1,0,440.08,Dollar
89-912-5968,,1,1,0,1,293.96,Dollar
83-296-6181,Drink,1,0,1,1,397.85,Euro
36-317-5769,DR,1,1,1,0,389.72,Euro
41-310-5280,F,0,1,0,0,324.50,Dollar
73-329-5969,DR,0,0,0,1,393.37,Euro
78-098-1797,Food,1,0,1,1,434.10,Dollar
48-720-6254,DR,1,1,1,0,253.14,Euro
04-955-4938,DR,0,1,1,1,325.74,Euro
80-281-7542,Drink,1,0,0,1,373.43,Euro
91-899-9463,,0,1,0,0,,Euro
72-636-7543,f,1,1,1,0,484.32,Dollar
90-106-7877,DR,0,1,0,1,270.92,Euro
13-237-7356,DR,0,1,1,1,403.54,Euro
62-028-4516,Drink,1,0,1,1,305.59,Dollar
13-732-8409,Food,1,0,0,1,431.17,Dollar
68-020-5893,f,0,0,1,0,283.06,Euro
21-495-5468,f,1,0,1,1,494.21,Euro
26-085-0094,f,1,0,1,1,361.62,Dollar
04-144-7514,Food,0,1,0,1,306.35,Euro
20-365-3348,Food,1,0,1,0,380.16,Dollar
69-135-5674,Food,1,0,1,1,303.64,Euro
85-827-0873,f,0,1,1,1,391.98,Dollar
83-471-1151,Food,0,1,1,0,251.75,Euro
04-690-0383,,1,1,1,1,336.75,Dollar
45-620-0724,F,0,1,0,0,484.64,Dollar
28-561-6316,DR,1,1,0,1,316.21,Euro
99-866-7739,DR,0,1,0,0,494.21,Dollar
97-320-6955,F,1,0,0,0,368.03,Dollar
98-345-5362,DR,0,1,1,1,324.51,Dollar
72-478-7056,F,0,1,0,0,333.07,Dollar
47-577-2154,DR,0,0,1,1,378.26,Dollar
18-336-4207,,1,1,0,1,474.79,Dollar
45-768-3094,Drink,0,1,1,1,495.44,Euro
72-764-8287,Drink,1,0,0,1,428.07,Euro
04-397-8639,f,1,1,1,0,359.99,Dollar
13-282-4037,F,1,0,0,1,361.15,Euro
74-283-3036,Drink,0,1,1,1,387.42,Euro
20-157-8515,Food,1,1,1,1,466.63,Dollar
88-682-9661,f,0,1,1,1,331.74,Euro
49-776-7161,F,0,0,1,0,356.47,Euro
99-935-1547,f,0,0,0,0,318.08,Euro
90-529-1482,Drink,1,0,1,1,301.68,Dollar
83-088-8612,f,0,1,0,1,,Dollar
70-228-4462,Drink,0,1,1,1,477.41,Dollar
30-264-0363,Food,0,1,1,1,258.67,Dollar
44-129-5952,Food,1,0,0,1,449.10,Euro
52-724-1730,F,1,0,1,0,451.87,Euro
34-538-9554,Drink,0,1,0,1,348.12,Dollar
95-806-6275,Drink,0,0,0,1,449.30,Dollar
88-782-1893,Food,0,1,0,1,298.50,Dollar
09-797-5912,Drink,1,1,0,0,457.31,Euro
89-583-7435,DR,1,1,1,0,481.46,Dollar
51-809-8222,F,0,1,0,1,462.73,Euro
74-296-3147,F,1,0,1,0,259.79,Euro
98-993-3250,F,0,0,1,0,417.86,Dollar
53-125-5748,f,0,1,0,0,372.26,Euro
87-925-6889,Food,0,1,0,0,262.97,Dollar
40-982-4998,Food,1,1,0,0,385.61,Dollar
89-247-8287,f,0,1,1,0,399.93,Dollar
65-842-0499,DR,1,1,1,1,425.04,Dollar
57-878-2310,F,0,1,1,1,307.39,Dollar
74-187-2595,DR,0,0,0,0,493.46,Euro
11-444-3913,DR,0,0,1,1,388.04,Euro
17-900-2706,Drink,0,0,0,1,297.41,Euro
84-629-7262,Food,0,0,0,1,258.58,Euro
60-149-6178,Drink,1,0,1,0,331.34,Dollar
79-220-2969,Drink,1,1,1,1,354.82,Dollar
10-974-9075,Food,0,0,1,0,385.45,Euro
77-700-2864,Drink,0,1,0,1,275.49,Euro
52-702-3912,F,1,0,1,1,420.08,Euro
97-449-8074,Food,0,1,0,0,316.90,Euro
13-964-5743,f,1,0,0,1,484.37,Dollar
05-152-5483,F,0,1,0,1,310.61,Dollar
88-550-9419,DR,1,1,1,1,322.95,Euro
40-988-4138,DR,1,0,1,1,250.78,Dollar
56-788-7430,Drink,1,0,0,0,380.94,Dollar
04-348-1174,Food,0,0,1,1,458.45,Euro
65-099-9440,DR,0,1,0,1,274.17,Dollar
91-177-4568,f,0,1,1,0,490.58,Euro
85-230-2842,Drink,1,1,1,0,367.76,Dollar
18-839-6268,Drink,0,1,1,0,472.82,Dollar
87-649-3796,Drink,1,0,0,1,483.43,Dollar
16-021-8354,Drink,0,1,1,1,355.28,Dollar
00-017-8180,DR,0,0,1,1,349.80,Euro
13-691-6389,DR,1,1,0,0,339.94,Euro
13-745-8184,F,0,0,0,0,304.53,Dollar
83-111-9027,f,1,1,0,0,427.69,Dollar
13-020-2174,Food,0,0,1,0,428.28,Dollar
52-851-2662,DR,0,1,0,1,456.08,Euro
29-520-5306,Food,1,1,0,0,459.01,Dollar
75-660-2329,Drink,0,0,1,0,320.82,Dollar
05-925-3051,Food,1,0,0,1,488.46,Euro
75-942-3799,f,0,0,1,0,276.46,Euro
38-451-1381,F,1,1,1,1,,Euro
55-197-4239,f,1,1,0,0,402.55,Euro
13-884-0208,F,1,0,1,1,421.94,Euro
32-838-9724,F,0,1,0,0,448.45,Dollar
43-872-2354,F,0,0,0,0,404.27,Euro
77-959-7449,f,1,1,1,0,312.55,Dollar
77-383-8740,f,0,1,0,1,313.70,Dollar
20-241-5165,DR,0,0,0,0,268.79,Euro
43-786-9604,f,1,0,1,0,415.26,Dollar
22-875-2163,F,1,0,1,0,366.73,Euro
60-637-5613,F,1,1,0,0,265.85,Dollar
33-470-3346,f,1,1,0,0,465.81,Dollar
95-750-0760,DR,1,1,0,1,490.75,Euro
99-865-4104,F,1,1,1,0,366.27,Euro
63-557-8642,DR,1,1,1,0,475.23,Dollar
77-568-1232,F,1,1,1,0,423.85,Euro
25-556-7151,Food,0,0,0,1,379.32,Euro
57-293-6221,F,0,0,1,1,382.97,Euro
74-251-0336,F,1,1,1,0,452.22,Dollar
32-658-9976,Food,0,0,0,0,426.09,Dollar
59-972-7349,f,0,0,0,0,439.47,Dollar
83-816-9186,Food,0,0,1,1,414.97,Euro
56-488-1032,F,0,1,0,0,348.07,Euro
98-357-2269,DR,0,1,0,0,255.30,Euro
75-338-9873,Drink,0,1,1,0,320.04,Dollar
66-769-6146,Food,0,0,0,1,394.39,Dollar
40-370-1304,Drink,1,1,0,0,459.17,Euro
12-900-9318,Food,1,0,0,0,481.90,Dollar
31-467-5830,F,0,1,1,0,438.00,Euro
24-084-0590,f,1,0,1,1,428.12,Dollar
92-979-9117,f,1,1,1,1,374.21,Euro
92-267-0114,Food,0,0,0,0,433.55,Dollar
99-391-4932,f,0,0,1,0,429.60,Dollar
00-983-4197,f,1,1,1,0,367.67,Euro
93-126-8985,f,0,0,0,1,437.56,Dollar
26-768-3293,Food,0,1,1,1,386.51,Dollar
37-582-9814,Drink,1,0,1,0,352.57,Dollar
78-165-3702,DR,1,0,1,0,387.02,Dollar
04-537-7192,Food,1,1,1,1,414.21,Dollar
26-374-0889,DR,1,0,1,0,303.62,Euro
55-037-7040,Drink,1,0,0,0,284.72,Euro
03-149-9173,Drink,0,1,0,1,404.03,Dollar
24-169-8212,Food,0,0,1,0,293.22,Euro
16-124-2229,Food,0,1,1,0,,Dollar
12-575-5348,f,1,0,0,0,347.44,Dollar
51-359-5273,F,1,1,1,1,335.83,Euro
78-647-7113,DR,0,1,1,1,444.67,Dollar
50-489-2149,f,1,1,0,0,315.79,Dollar
95-499-2736,f,1,1,0,1,338.06,Euro
18-093-9437,Food,1,1,0,1,287.13,Euro
59-267-9677,Food,0,1,0,1,370.65,Dollar
04-549-5469,f,1,1,0,0,382.33,Euro
95-079-2526,F,1,0,0,0,470.38,Euro
71-763-1047,Food,1,1,1,1,490.49,Euro
64-933-9197,Food,0,0,0,0,492.84,Euro
37-390-4806,Drink,1,0,0,1,251.34,Dollar
09-276-9499,F,0,0,0,0,491.48,Euro
67-591-7871,Drink,0,0,0,0,455.85,Dollar
73-867-1880,Drink,0,1,1,0,382.87,Euro
91-939-7009,f,0,0,0,1,457.42,Dollar
53-208-8456,Drink,0,0,1,0,405.06,Dollar
77-003-6575,F,1,1,1,1,404.26,Dollar
18-159-2067,DR,0,0,1,0,429.00,Dollar
41-671-8332,DR,1,0,1,0,448.61,Euro
48-838-6885,DR,1,0,1,1,484.60,Dollar
39-204-0619,Drink,1,0,0,1,335.17,Dollar
88-455-5972,Food,0,0,1,1,267.48,Euro
59-321-5251,,0,1,1,1,390.00,Dollar
69-148-7554,Food,0,1,1,1,349.00,Euro
02-781-8356,Food,0,0,0,0,398.15,Euro
87-528-8082,Drink,0,0,1,0,274.85,Dollar
36-002-3155,Drink,0,1,1,0,445.77,Euro
72-680-0928,DR,1,0,0,1,378.09,Euro
28-812-7122,F,0,1,0,1,269.36,Euro
37-753-7453,f,0,0,1,0,388.74,Euro
21-622-1129,DR,1,1,0,0,391.23,Euro
83-049-9776,Drink,1,0,0,1,413.83,Dollar
06-557-8243,F,0,0,0,1,464.70,Dollar
25-004-0262,Food,0,1,0,1,408.62,Euro
75-847-0101,f,1,1,0,1,467.32,Euro
83-978-0789,Food,0,0,0,1,333.85,Euro
23-912-7306,F,1,0,1,1,255.64,Euro
51-059-2190,F,1,0,1,0,446.24,Euro
91-571-2225,,1,1,1,0,465.71,Euro
56-172-4483,F,0,1,1,1,480.10,Euro
40-511-7337,DR,1,0,1,0,349.70,Euro
78-374-9113,Food,0,1,0,0,380.82,Euro
47-519-4457,DR,0,1,0,0,338.35,Dollar
88-894-9857,DR,1,1,0,0,408.15,Euro
51-529-4929,F,0,0,1,1,379.92,Euro
27-631-2350,DR,1,1,0,0,353.46,Euro
53-993-9524,F,1,0,0,1,280.26,Euro
28-984-4502,DR,0,0,0,0,292.48,Euro
24-058-5149,f,0,1,1,0,399.65,Euro
09-784-4970,F,0,0,0,0,301.63,Euro
45-065-5131,Food,1,0,0,0,319.62,Dollar
78-298-4775,Food,0,0,0,0,418.98,Dollar
41-122-4488,DR,0,0,0,1,304.94,Dollar
76-972-8038,Food,1,0,0,0,269.13,Dollar
32-516-5542,Drink,0,0,0,0,442.81,Dollar
60-535-0836,Drink,1,0,1,0,455.11,Dollar
04-283-6323,Food,0,0,0,1,254.21,Dollar
66-797-9061,Drink,1,1,1,1,362.24,Euro
69-888-7663,F,1,1,0,1,290.03,Dollar
30-525-2901,Drink,1,1,0,1,480.32,Euro
83-806-1344,F,1,1,1,1,461.46,Dollar
94-246-3340,,1,1,0,0,455.04,Dollar
92-839-9504,f,1,1,0,0,451.99,Euro
32-949-2111,F,0,0,1,1,321.47,Dollar
91-388-3013,DR,1,1,0,0,468.22,Dollar
87-764-6958,F,0,0,1,1,487.66,Dollar
43-741-0390,Drink,0,0,1,1,264.73,Dollar
65-190-9674,Food,1,0,1,0,256.48,Dollar
18-640-7402,F,1,0,1,0,437.47,Dollar
70-824-5272,,1,1,1,1,472.91,Euro
22-432-0979,F,1,0,0,1,441.67,Euro
35-398-7077,Drink,0,0,0,0,387.97,Dollar
91-292-8148,DR,1,1,1,1,312.98,Euro
79-184-9412,DR,0,0,0,0,428.55,Dollar
15-751-1611,Food,0,1,1,0,316.11,Dollar
14-468-8162,f,1,1,0,1,310.19,Dollar
84-280-7415,DR,1,0,0,1,379.55,Euro
86-077-7804,f,0,1,1,1,401.54,Euro
37-425-3394,Drink,1,0,1,0,455.27,Dollar
35-098-7849,F,0,1,0,0,398.24,Euro
21-703-7941,F,1,1,0,0,259.94,Dollar
20-829-4869,DR,0,1,0,0,266.02,Dollar
73-510-0784,Drink,0,0,0,0,493.87,Euro
63-672-6133,F,0,0,1,0,348.48,Euro
67-810-6221,f,1,0,0,1,330.87,Euro
25-732-1801,f,1,0,0,0,463.71,Euro
89-737-0653,f,0,1,1,0,417.13,Euro
26-592-3244,f,0,1,0,1,310.94,Dollar
13-334-9923,f,1,0,1,0,367.91,Dollar
97-160-5787,f,1,0,1,0,432.52,Euro
52-877-8164,f,0,0,0,0,359.39,Euro
