Company,Country,Department-1,Department-2,Department-3,Department-4,Salary,Currency
100334059-8,jod,1,1,0,1,1075.03,USD
922780413-7,JOD,0,1,2,1,1126.22,USD
406275060-0,Kuwait,2,2,2,1,699.73,JOD
316828766-0,Egypt,2,1,1,2,828.87,euro
555548359-7,egypt,0,1,1,1,1284.29,Euro
569964332-X,jod,1,2,0,1,1062.65,$
193622680-4,egypt,1,0,2,2,1374.67,$
729736342-1,jod,1,0,1,2,877.23,usd
450912253-5,Kuwait,2,0,1,1,753.66,Euro
891239550-5,Kuwait,2,2,1,2,1111.99,euro
570097443-6,Egypt,1,0,1,1,870.32,euro
959310835-1,jod,2,2,2,1,1155.77,usd
571519780-5,Jordan,0,0,2,0,1019.36,usd
897415105-7,Kuwait,1,0,0,0,1459.55,USD
083897841-X,,1,2,,2,920.96,JOD
382968680-3,Jordan,2,2,2,2,1387.13,Euro
976713541-3,Egypt,2,0,1,2,1375.90,USD
954550061-1,JOD,2,0,1,1,1059.18,usd
764253212-1,Jordan,1,2,0,0,713.22,euro
663933880-7,jod,1,1,0,2,686.77,USD
316917673-0,jod,2,1,2,0,865.98,JOD
148549598-9,JOD,0,0,1,0,1359.72,$
869242420-X,Kuwait,2,0,0,2,1274.78,Euro
566182781-4,Kuwait,1,2,0,1,1230.28,$
398743047-8,Egypt,1,2,1,1,1081.63,Euro
015743795-7,Egypt,0,0,1,2,880.04,euro
670094478-3,jod,1,1,2,1,802.55,$
655415703-4,Kuwait,1,1,2,1,1361.10,usd
896943007-5,JOD,0,2,2,2,719.74,usd
078258618-X,Kuwait,2,2,2,2,1229.02,JOD
541224085-2,Kuwait,2,2,0,2,1087.68,usd
063258321-5,Kuwait,2,0,1,1,884.33,euro
430040948-X,Jordan,1,2,1,1,804.11,JOD
383736970-6,Egypt,1,2,1,2,720.04,$
637301012-0,egypt,2,0,0,1,1279.63,usd
552848225-9,Jordan,0,2,1,0,733.86,JOD
139691459-5,Jordan,1,0,1,1,1270.01,JOD
771839499-9,,1,2,,0,619.67,JOD
204709759-2,Kuwait,2,0,0,0,691.07,JOD
084102223-2,Egypt,1,1,1,0,936.66,USD
174841449-6,Egypt,0,1,0,0,1130.54,euro
887807067-X,jod,1,1,1,0,1134.05,usd
089603399-6,jod,2,2,0,2,1065.28,euro
341690362-5,egypt,1,2,1,0,844.33,usd
813124011-8,egypt,1,1,2,1,892.48,$
282270124-5,Egypt,0,0,1,2,1014.10,euro
532086095-1,Kuwait,1,0,2,0,821.02,euro
215967673-X,Jordan,2,1,0,0,1226.96,JOD
563491387-X,Jordan,0,2,1,1,856.20,$
733969059-X,Jordan,1,2,2,2,1486.94,Euro
280016720-3,egypt,0,0,0,1,797.09,USD
434685218-1,egypt,1,1,2,1,1356.48,$
019165738-7,Kuwait,2,1,2,1,698.00,$
011741283-X,Egypt,0,0,1,1,672.75,Euro
660912217-2,Kuwait,1,2,1,0,869.33,USD
339071721-8,Egypt,1,2,2,0,1091.94,$
860226134-9,JOD,2,1,0,1,738.72,USD
449241961-6,jod,1,0,2,0,1116.19,JOD
997010145-5,Egypt,1,2,1,2,1286.02,euro
387198119-2,Jordan,0,2,2,0,707.13,JOD
966847479-1,egypt,1,2,0,2,733.59,JOD
566639646-3,JOD,0,0,1,0,1104.08,USD
469897294-9,egypt,1,1,2,1,1040.76,JOD
090325469-7,egypt,1,2,0,1,811.68,JOD
031068601-6,Kuwait,1,0,2,2,930.39,euro
753745328-4,egypt,0,2,1,2,1223.23,euro
229880407-9,Jordan,1,1,2,1,638.93,Euro
270745961-5,Jordan,0,1,2,0,1127.03,USD
556798513-4,Egypt,2,0,1,1,900.25,USD
264592581-2,,1,1,,2,803.98,usd
821273007-7,Kuwait,1,1,2,0,1208.42,USD
831096136-7,Kuwait,0,1,0,0,1316.01,JOD
184061331-9,Egypt,1,0,0,1,1252.85,Euro
055067037-8,Egypt,1,1,0,0,1160.58,usd
342740652-0,Jordan,2,1,1,2,1218.18,JOD
571402158-4,jod,2,2,1,0,1368.33,JOD
332925508-0,jod,1,2,0,2,1198.96,JOD
327964106-3,Kuwait,0,1,0,0,732.08,USD
969067275-4,jod,0,1,2,1,668.22,$
694355882-X,jod,1,2,0,0,1407.61,JOD
657267130-5,Kuwait,0,2,1,2,1105.08,euro
889674211-0,egypt,2,1,0,1,1428.32,Euro
493691369-3,egypt,1,2,2,1,1494.01,JOD
797017272-5,egypt,1,0,0,2,771.71,$
573307582-1,egypt,0,1,0,1,1172.72,JOD
025800845-8,egypt,1,2,0,2,684.18,euro
867239073-3,Egypt,0,1,0,0,1412.67,Euro
784764987-X,Kuwait,0,1,1,0,1055.68,euro
903038633-9,Egypt,1,0,1,1,888.56,JOD
950999687-4,egypt,1,1,1,1,1219.56,usd
759766510-5,Kuwait,0,1,0,0,825.91,JOD
213937894-6,egypt,1,0,2,1,767.31,Euro
396887822-1,JOD,1,2,0,2,1265.74,usd
651265506-0,Jordan,0,0,0,1,1123.21,euro
561503579-X,Egypt,0,2,2,0,636.97,JOD
764008337-0,Egypt,1,1,0,2,1459.98,$
549231054-2,jod,1,1,2,0,714.06,usd
083409018-X,jod,1,0,0,1,1123.62,USD
784780773-4,Jordan,0,1,0,2,919.76,USD
691689503-9,egypt,2,2,1,1,614.58,USD
825064256-2,Kuwait,1,0,1,1,1414.84,$
641048900-5,egypt,2,2,2,0,1141.12,JOD
744688744-3,JOD,1,0,0,2,964.97,euro
875469385-3,jod,1,2,1,0,1498.68,JOD
061627781-4,Kuwait,1,1,1,0,627.53,Euro
431028958-4,JOD,2,1,0,0,937.98,JOD
071126900-9,Egypt,0,2,2,1,840.91,JOD
255354704-8,Kuwait,1,2,1,2,1267.17,JOD
399831391-5,egypt,2,0,1,0,905.65,USD
840393996-5,Egypt,1,1,2,1,744.75,Euro
038612915-0,Kuwait,0,1,0,0,705.72,JOD
200653876-4,Jordan,1,1,2,2,1319.18,USD
799869313-4,jod,2,0,1,0,817.22,USD
831624386-5,jod,1,2,2,1,1440.35,euro
573996496-2,egypt,0,0,2,1,943.57,euro
581924926-7,Jordan,0,1,2,1,1044.18,JOD
246474960-5,Jordan,0,1,1,1,780.20,JOD
584225657-6,egypt,1,2,0,1,1066.49,$
992541260-9,egypt,0,0,0,2,1357.36,usd
643032920-8,Kuwait,0,2,1,0,1082.82,$
503116150-7,JOD,0,2,1,1,1336.64,Euro
065106900-9,egypt,0,2,2,1,1375.67,$
072799857-9,Jordan,0,0,1,2,818.12,JOD
602434219-5,JOD,2,2,0,2,1344.26,euro
667550635-8,jod,0,0,2,0,1334.70,USD
803413728-6,jod,0,2,2,0,1013.68,Euro
844732508-3,jod,0,1,0,0,1437.34,USD
739239966-7,Egypt,1,1,1,2,1412.02,Euro
740914929-9,Egypt,1,1,1,1,1060.86,$
119237180-1,Egypt,0,2,0,2,927.29,USD
389579158-X,JOD,2,0,1,1,879.22,usd
850793084-0,jod,1,2,2,0,1494.38,$
917508239-X,jod,0,0,1,1,876.43,JOD
196041688-X,jod,2,0,0,1,1468.64,JOD
369215797-5,jod,0,0,2,2,1276.15,usd
834669737-6,egypt,0,2,1,2,1004.92,Euro
594042580-1,jod,2,2,2,0,779.84,$
228157646-9,Egypt,2,0,0,2,1332.12,USD
676386283-0,egypt,1,1,1,0,1477.68,USD
727189311-3,jod,2,2,1,2,686.80,euro
942274859-3,JOD,0,1,2,2,1117.75,usd
352028006-X,Jordan,1,2,0,1,1495.78,$
621103127-0,Kuwait,2,0,2,1,1437.39,euro
719065472-0,Egypt,2,1,1,0,987.30,USD
812281398-4,Kuwait,1,0,0,2,1365.97,USD
931893320-7,Kuwait,1,2,1,0,780.35,euro
301477157-0,JOD,1,2,1,0,1282.53,USD
019456894-6,Jordan,1,1,2,1,964.09,$
455478792-3,JOD,1,1,0,1,718.83,Euro
313207046-7,Jordan,0,1,0,1,1311.63,usd
544660396-6,egypt,2,0,0,0,1190.57,Euro
950714680-6,Kuwait,1,1,0,2,1434.26,usd
528676080-5,Egypt,1,0,0,2,863.99,JOD
466917387-1,egypt,1,0,1,0,1342.76,JOD
754174481-6,Egypt,0,0,0,2,1274.79,USD
962542176-9,Egypt,2,2,0,0,1308.42,JOD
852564543-5,egypt,0,1,1,1,1179.72,euro
540273842-4,Kuwait,1,1,1,2,1164.04,Euro
112649018-0,Kuwait,2,0,2,2,1095.55,Euro
817468381-X,Kuwait,1,0,0,1,1168.32,usd
395314076-0,egypt,2,1,1,0,1057.44,euro
933066421-0,Egypt,2,0,2,1,1483.24,euro
816569816-8,JOD,2,0,0,2,838.17,usd
989976390-X,Kuwait,0,0,1,1,1132.06,$
321455601-0,Egypt,2,1,0,1,1214.85,euro
959047140-4,Jordan,1,2,1,1,1100.23,$
207837088-6,Kuwait,0,1,0,1,1004.21,JOD
025818061-7,jod,2,2,1,2,1090.51,Euro
818424174-7,jod,1,0,2,2,951.82,euro
866944991-9,Kuwait,0,2,1,2,653.52,JOD
799414563-9,egypt,0,0,0,0,1164.98,euro
454568742-3,Kuwait,2,2,0,2,829.64,euro
771178360-4,Kuwait,1,1,0,0,982.72,$
268017893-9,,0,2,,2,1375.09,$
552752815-8,Egypt,2,2,2,2,867.77,Euro
813498560-2,egypt,1,1,2,2,882.51,Euro
537918272-0,jod,1,1,2,0,1376.46,Euro
723105946-5,jod,0,0,0,2,1313.18,$
553745969-8,jod,0,1,0,2,851.89,euro
249459713-7,JOD,2,0,2,0,1430.57,USD
087596897-X,jod,1,0,0,2,904.19,JOD
488802829-X,JOD,1,1,2,2,713.66,usd
299915031-8,egypt,1,2,2,0,793.30,JOD
492912426-3,jod,0,0,1,1,1054.56,USD
097899831-6,jod,0,2,2,2,781.09,euro
048730614-7,JOD,2,1,2,1,731.42,Euro
979573946-8,JOD,1,2,0,0,1023.33,euro
089377983-0,jod,1,1,0,2,1209.93,USD
686238576-3,Jordan,0,0,0,1,673.23,JOD
060207277-8,Jordan,1,2,0,1,966.89,usd
289928467-3,Kuwait,2,1,0,2,1321.59,USD
310302191-7,egypt,0,2,1,1,1383.60,JOD
164091179-0,egypt,0,1,1,0,711.90,$
249267870-9,Egypt,1,0,2,1,1072.43,Euro
762138618-5,jod,2,0,0,2,982.90,$
848375912-8,JOD,2,0,2,2,842.10,usd
235662093-1,egypt,1,0,0,0,1172.15,euro
054645929-3,egypt,0,0,1,1,634.76,Euro
166122096-7,egypt,1,0,0,1,603.21,usd
560339213-4,JOD,0,2,0,2,617.47,$
915760147-X,egypt,0,2,0,1,1492.33,JOD
265932838-2,Egypt,1,1,0,2,1305.98,Euro
338061911-6,JOD,0,0,0,2,1401.79,JOD
701699589-5,Jordan,2,2,2,0,1295.23,$
824981719-2,Egypt,1,2,2,2,1068.06,usd
357581137-7,egypt,1,1,1,2,1406.46,JOD
905380073-5,JOD,2,0,0,1,666.69,usd
135754501-0,Kuwait,2,2,1,1,1344.17,USD
442541841-7,JOD,0,2,0,0,993.56,JOD
410889467-7,jod,1,0,2,1,1490.81,usd
011029051-8,jod,2,2,1,2,780.85,$
829762785-3,jod,2,0,1,2,707.88,usd
764504351-2,jod,0,0,1,2,1278.27,JOD
948075801-6,Egypt,1,0,1,2,886.73,usd
994822960-6,Kuwait,0,0,1,0,933.90,JOD
862075284-7,Egypt,0,0,0,1,1451.30,euro
150400427-2,Egypt,2,0,2,0,1261.25,euro
920470977-4,egypt,0,1,2,1,1057.88,euro
748756352-9,jod,1,2,0,1,1248.81,$
703971704-2,Jordan,2,1,1,0,611.78,Euro
988316450-5,JOD,2,2,0,2,1050.50,usd
198132573-5,Jordan,0,0,1,0,831.15,usd
986588918-8,Jordan,2,2,0,1,864.46,USD
654012417-1,egypt,2,0,2,0,1215.01,JOD
261341991-1,Kuwait,0,0,1,2,1045.32,JOD
397218681-9,jod,2,0,0,1,688.38,USD
907362811-3,Egypt,0,1,1,2,1341.74,Euro
232802270-7,jod,0,0,0,1,1024.21,euro
422921734-X,Kuwait,2,1,2,2,606.56,JOD
921516864-8,JOD,0,0,1,0,1173.99,euro
601706424-X,egypt,1,2,2,2,1400.17,Euro
367580084-9,Egypt,0,2,2,0,1111.33,usd
354066897-7,Egypt,0,1,0,1,1305.88,USD
299888555-1,Egypt,0,0,0,2,888.88,usd
037150710-3,JOD,1,0,1,0,764.10,JOD
273743171-9,egypt,0,2,1,1,1460.09,Euro
809133067-7,jod,2,1,0,2,861.98,JOD
112289965-3,Kuwait,2,2,0,0,808.85,usd
289413812-1,Jordan,0,2,1,2,696.76,euro
863290112-5,Jordan,1,0,2,1,947.13,USD
032704190-0,egypt,0,0,1,0,1023.13,euro
868639417-5,jod,0,2,2,2,1127.34,euro
895597117-6,Kuwait,2,1,0,0,761.92,$
609514071-4,Jordan,1,2,1,1,1291.01,USD
997828196-7,JOD,2,2,2,1,1474.48,euro
998315402-1,Kuwait,0,1,1,1,700.09,$
291610930-7,Kuwait,1,0,1,2,1179.64,USD
848842054-4,jod,0,1,0,2,820.17,USD
300018701-4,Kuwait,1,2,1,0,674.29,usd
580430046-6,Jordan,2,1,0,2,846.08,euro
657297428-6,Egypt,0,1,2,2,609.52,USD
148477204-0,Jordan,0,1,1,2,1331.68,usd
783155194-8,Egypt,1,2,0,0,1209.86,$
620475175-1,Jordan,0,2,0,1,668.33,usd
682133420-X,jod,2,0,0,2,648.27,JOD
133557675-4,egypt,1,2,1,2,1378.24,JOD
382986156-7,Jordan,1,0,0,2,1080.83,$
594297346-6,jod,2,0,0,1,1190.56,USD
901068215-3,jod,2,1,0,2,815.65,usd
600588868-4,jod,2,1,2,2,758.70,euro
525876632-2,Jordan,2,1,0,1,1079.75,$
340013927-0,Kuwait,1,0,1,1,733.48,JOD
281166713-X,Jordan,0,0,2,2,1144.83,euro
649038930-4,jod,0,2,1,0,731.25,Euro
406112515-X,jod,0,2,1,0,1155.18,USD
421454516-8,egypt,1,1,0,1,1126.98,Euro
922973181-1,egypt,1,0,0,1,1122.70,Euro
485438823-4,jod,1,0,1,2,921.91,euro
500030572-8,egypt,0,0,1,1,1299.47,Euro
825274412-5,egypt,0,1,1,2,1392.95,JOD
628391302-4,Kuwait,0,2,0,1,902.48,usd
358710015-2,JOD,2,0,0,0,705.70,JOD
011844315-1,JOD,1,0,0,0,1069.97,$
541179782-9,Jordan,0,2,1,0,977.61,Euro
514874152-X,Jordan,1,1,1,2,1249.96,USD
966137784-7,Kuwait,0,2,2,0,1441.06,$
589582949-X,Jordan,2,2,2,0,755.57,USD
923209838-5,egypt,0,2,0,2,1151.13,usd
803700262-4,Jordan,2,2,2,1,883.11,usd
953192200-4,Jordan,1,1,2,0,979.66,JOD
843323488-9,Jordan,2,2,1,2,979.91,$
304306396-1,Egypt,2,1,0,2,1175.53,$
007686640-8,Kuwait,2,0,2,0,1045.48,euro
319261471-4,Jordan,2,2,2,2,774.44,JOD
663363588-5,Egypt,2,2,2,2,1017.03,Euro
469410902-2,Egypt,1,1,0,2,814.01,USD
043627103-6,Jordan,0,1,2,1,1466.81,$
268084305-3,jod,0,1,0,2,833.81,USD
512639428-2,JOD,2,0,2,1,1376.44,JOD
099700147-X,JOD,1,0,2,0,980.38,USD
762093914-8,Egypt,0,0,2,1,1416.07,JOD
346387280-3,JOD,1,0,0,2,1240.79,euro
177993286-3,Kuwait,1,2,0,1,888.94,Euro
615451261-9,Egypt,2,2,1,2,850.82,JOD
186556926-7,Kuwait,1,0,1,2,1441.33,JOD
457516927-7,Egypt,1,2,2,2,702.03,JOD
915495101-1,jod,0,0,2,1,1149.85,JOD
481926456-7,Kuwait,0,2,2,2,1103.89,Euro
074659008-3,Jordan,2,0,2,1,1173.73,usd
824334753-4,Kuwait,1,1,2,2,1471.29,JOD
296697409-5,jod,0,2,2,0,605.71,JOD
618464876-4,Kuwait,1,1,1,0,810.72,usd
350961735-5,Kuwait,0,1,1,1,1198.02,Euro
742141944-6,JOD,1,0,0,1,1215.79,USD
599320383-8,,1,2,,2,850.16,Euro
820289686-X,Jordan,1,2,0,0,664.31,Euro
587707666-3,jod,1,1,0,2,1050.24,euro
274212641-4,Jordan,1,1,0,2,911.50,usd
142047764-1,JOD,1,0,2,1,1000.09,$
103163439-8,Jordan,0,0,0,2,1391.33,USD
562335819-5,JOD,1,1,0,1,663.94,$
515791044-4,jod,1,2,0,0,1471.67,USD
417320281-4,Egypt,0,1,1,0,881.29,USD
807339679-3,egypt,0,1,1,2,918.17,JOD
974034670-7,Kuwait,1,0,2,2,1150.29,euro
083019650-1,Egypt,2,1,1,1,755.23,JOD
765344035-5,JOD,0,2,2,1,1351.45,USD
390711121-4,JOD,1,1,0,0,618.49,Euro
298941376-6,Egypt,0,1,0,1,1192.17,$
625669167-9,Egypt,0,0,2,0,1082.69,usd
218024414-2,egypt,0,1,0,0,1436.91,$
472284833-5,Kuwait,1,0,1,0,887.25,Euro
940515382-X,egypt,0,2,0,1,755.27,USD
901320252-7,Egypt,0,1,2,2,821.26,JOD
585663468-3,JOD,2,0,2,0,635.81,usd
516757949-X,JOD,0,1,1,0,1284.43,Euro
083061320-X,JOD,0,0,1,0,1101.69,JOD
858740845-3,Kuwait,1,0,0,2,1423.09,usd
027165122-9,jod,2,2,1,0,944.26,Euro
894141820-8,Jordan,1,0,0,2,1102.04,euro
884138767-X,Kuwait,0,2,0,0,1315.47,usd
502492969-1,jod,1,2,2,0,791.26,JOD
902246591-8,jod,0,1,0,1,894.50,JOD
799029660-8,Jordan,1,0,0,1,945.16,USD
516005013-2,Kuwait,2,1,2,0,876.71,$
638431374-X,Jordan,2,1,2,0,1115.13,JOD
431008052-9,jod,0,1,2,0,723.44,euro
706375436-X,Egypt,1,0,0,2,947.11,$
480969580-8,Jordan,0,2,2,2,1105.83,JOD
362069977-1,Egypt,1,2,1,0,750.13,JOD
815208576-6,Egypt,1,1,2,0,1306.73,JOD
778321648-X,Jordan,1,2,2,1,756.27,USD
023453413-3,JOD,2,0,2,2,1095.74,$
707833889-8,Jordan,0,0,0,0,773.07,usd
258470485-4,egypt,1,1,2,0,733.00,USD
768673768-3,JOD,1,1,1,0,1069.57,usd
235982269-1,Egypt,1,2,2,2,1418.01,JOD
527443787-7,egypt,2,2,1,1,1274.20,Euro
304266456-2,Jordan,1,0,1,0,847.99,JOD
231831154-4,JOD,0,2,1,0,1245.51,euro
122113807-3,JOD,1,0,2,1,1160.83,JOD
471080180-0,Jordan,2,2,1,2,1070.31,Euro
078558091-3,Kuwait,0,2,0,2,977.91,JOD
488152980-3,Egypt,0,1,2,0,1415.13,JOD
757400091-3,Jordan,1,0,0,2,749.01,euro
456058992-5,Kuwait,0,0,1,2,1200.11,usd
232402630-9,jod,2,2,0,1,923.37,JOD
115473569-9,Jordan,1,0,2,0,1483.41,Euro
413987642-5,egypt,2,0,1,0,1003.91,Euro
914238784-1,Egypt,1,1,1,2,1370.49,usd
872390366-X,Kuwait,0,1,2,0,980.69,JOD
193499327-1,egypt,1,1,1,1,1436.23,Euro
140275877-4,JOD,0,1,0,2,1367.29,Euro
996129234-0,Kuwait,0,0,1,2,1185.01,usd
993255655-6,JOD,1,2,2,1,774.77,USD
787668569-2,jod,0,1,0,2,1319.19,$
758801520-9,jod,1,1,0,0,1049.62,euro
738886099-1,Kuwait,2,1,1,0,802.45,$
550190221-4,jod,1,0,2,1,1080.11,Euro
551456644-7,JOD,0,2,1,2,1069.85,JOD
479003757-6,Egypt,2,1,0,2,1213.35,euro
221447317-3,Egypt,0,0,0,1,877.29,$
669874214-7,Jordan,2,1,2,2,997.02,usd
199431587-3,jod,2,0,2,2,1233.89,usd
522054759-3,,1,1,,1,1344.21,USD
844406642-7,Egypt,1,1,0,2,1092.64,JOD
300733546-9,jod,1,2,1,1,650.06,$
804737504-0,Kuwait,2,2,0,2,1400.75,euro
816972207-1,jod,0,2,2,0,1001.97,USD
014925326-5,Egypt,2,1,2,0,968.36,euro
916681134-1,Kuwait,1,1,1,2,842.02,Euro
356166123-8,Jordan,2,1,1,1,771.80,euro
844991993-2,Jordan,2,2,1,2,670.35,euro
159264562-3,JOD,0,2,1,2,852.65,$
869529471-4,Kuwait,0,1,2,2,911.80,usd
999168491-3,Jordan,2,1,1,1,1115.33,$
189667071-7,JOD,2,1,0,1,1304.48,$
076792222-0,JOD,0,0,2,0,1118.74,$
480032774-1,Jordan,0,2,1,2,732.65,JOD
434539683-2,jod,2,1,2,0,796.10,Euro
966910520-X,Jordan,1,1,0,1,1358.78,JOD
942538629-3,jod,1,1,0,1,1022.03,$
823665227-0,jod,1,0,0,0,609.51,Euro
120106670-0,jod,2,0,1,2,1305.61,euro
576294762-9,Egypt,0,1,0,2,1119.47,Euro
320341327-2,JOD,0,0,0,0,1242.63,$
424167005-9,Egypt,1,1,2,0,777.91,euro
318615278-X,Egypt,0,0,0,1,1242.82,USD
709601031-9,egypt,1,0,1,0,1287.30,$
082494226-4,JOD,0,1,1,1,898.34,Euro
575679398-4,JOD,2,2,1,2,783.13,USD
124155983-X,egypt,2,1,0,1,1022.94,USD
899654329-2,Jordan,1,1,1,1,1374.43,euro
780303291-5,Jordan,0,2,1,0,1018.54,USD
097261475-3,Kuwait,0,0,1,0,1191.00,usd
991014201-5,egypt,0,2,2,1,1145.29,USD
272706496-9,Egypt,2,1,1,1,651.63,$
185325440-1,jod,2,0,1,1,1171.09,$
736387804-8,egypt,2,2,0,0,971.88,Euro
963657096-5,egypt,0,0,2,2,1165.75,$
120709492-7,jod,1,2,1,0,663.60,USD
120351938-9,egypt,2,0,0,0,736.57,euro
190999880-X,jod,1,2,2,0,701.95,usd
949766805-8,JOD,1,1,2,1,1354.63,usd
350555282-8,jod,0,0,1,2,927.67,$
563883048-0,JOD,2,1,1,0,1056.90,USD
213606574-2,Jordan,0,2,1,1,969.87,euro
529308028-8,JOD,2,1,0,2,1080.28,USD
907313820-5,Egypt,1,2,1,0,1203.13,$
421343421-4,JOD,0,0,2,0,1016.51,Euro
951860656-0,jod,1,1,0,1,799.54,Euro
343573603-8,Kuwait,0,2,2,1,863.92,USD
003197815-0,Kuwait,0,1,1,1,1394.31,JOD
104804340-1,egypt,1,2,0,1,1242.46,USD
041802771-4,Kuwait,0,0,1,0,969.57,$
984351277-4,egypt,0,1,0,2,1077.09,Euro
289369741-0,Jordan,2,0,2,2,1188.03,$
540573254-0,egypt,0,2,1,1,682.11,JOD
613679371-7,JOD,0,1,1,2,1213.40,JOD
255325654-X,Egypt,2,2,1,2,1341.27,euro
639400682-3,Kuwait,1,2,2,0,1447.46,$
302514115-8,Kuwait,0,0,1,2,1382.34,euro
056486488-9,egypt,0,1,2,2,1008.42,USD
477927092-8,jod,1,1,1,1,754.12,Euro
230034741-5,egypt,0,0,0,1,657.58,JOD
145690590-2,Jordan,2,0,1,1,686.18,Euro
320933484-6,Kuwait,2,1,2,0,1050.68,USD
963424451-3,Kuwait,2,1,2,2,1414.88,Euro
700384063-4,Egypt,2,1,1,2,833.35,USD
844726517-X,egypt,0,1,0,0,655.66,USD
309618735-5,jod,0,2,2,2,704.45,usd
722038929-9,Jordan,1,1,1,0,878.61,euro
364115804-4,egypt,1,1,1,0,756.92,euro
356012061-6,Kuwait,0,1,0,2,708.86,USD
402542842-3,Jordan,1,2,2,0,1324.71,USD
743100797-3,Egypt,1,1,2,1,1465.50,euro
268424246-1,egypt,1,1,2,0,686.32,JOD
902247563-8,egypt,2,0,0,0,1087.53,usd
423062899-4,jod,2,1,1,2,653.90,USD
305635363-7,egypt,0,2,0,2,1449.76,JOD
042570456-4,JOD,1,1,1,2,1331.31,euro
407409256-5,Egypt,0,1,2,1,664.38,$
512452625-4,,2,1,,2,848.41,Euro
468291997-0,JOD,1,2,1,0,861.81,$
946668015-3,Egypt,1,1,2,0,1282.71,usd
191698134-8,Jordan,2,2,0,0,1499.69,Euro
283506255-6,Jordan,0,2,1,2,823.12,$
236914984-1,Jordan,2,2,2,2,752.10,usd
084295309-4,jod,0,2,1,0,1024.96,euro
279039839-9,Jordan,2,0,0,0,925.56,USD
498330186-0,Egypt,2,1,2,0,845.32,JOD
856500675-1,egypt,1,2,0,1,651.04,Euro
758051679-9,Egypt,1,1,1,0,607.80,JOD
653605660-4,JOD,1,2,0,2,949.78,euro
957368337-7,Jordan,1,2,1,0,1479.32,Euro
018506156-7,Kuwait,1,1,1,1,959.46,euro
484873061-9,egypt,2,0,0,2,1073.52,JOD
763564771-7,Kuwait,2,1,0,1,924.86,Euro
991172737-8,egypt,1,2,1,0,1385.77,USD
941933434-1,Kuwait,2,2,1,0,1357.63,usd
074701186-9,Jordan,2,1,0,1,758.29,euro
765107691-5,Kuwait,2,1,1,2,616.57,USD
794869244-4,JOD,2,2,2,2,1162.74,usd
309868338-4,Kuwait,2,0,2,0,621.94,$
754901036-6,jod,2,1,2,2,947.49,JOD
068808917-8,egypt,1,2,0,0,693.47,USD
109034371-X,jod,1,1,2,0,743.01,USD
858393649-8,jod,1,2,2,1,1126.74,Euro
837513366-3,Kuwait,1,2,2,1,1308.09,$
619793060-9,Jordan,0,1,0,1,1185.79,JOD
815752645-0,Kuwait,2,1,2,2,1365.22,euro
944996906-X,jod,0,2,2,1,1202.92,USD
928556215-9,Egypt,1,0,0,0,765.79,USD
175532289-5,egypt,0,0,2,0,947.44,usd
388481550-4,JOD,0,0,0,2,1472.57,JOD
815205315-5,jod,1,2,2,0,1177.04,usd
911272753-9,JOD,2,1,2,0,1454.59,Euro
300898509-2,Egypt,1,1,2,0,602.67,euro
546642476-5,egypt,2,0,2,2,1246.95,JOD
041853403-9,Jordan,1,1,2,0,1180.34,JOD
042339540-8,JOD,0,1,2,0,694.93,usd
686378290-1,Egypt,2,1,2,0,989.13,usd
736413087-X,egypt,1,2,0,2,848.71,Euro
780742167-3,Egypt,1,1,1,2,797.30,JOD
258129650-X,Egypt,0,1,0,0,1493.78,usd
723791772-2,JOD,0,2,0,1,1025.53,usd
179511386-3,JOD,1,1,0,0,1138.53,usd
793319803-1,JOD,2,0,2,1,700.73,$
026945319-9,jod,2,2,2,2,1105.28,USD
897221706-9,egypt,1,0,2,1,1155.44,USD
698564331-0,jod,2,1,2,0,858.11,JOD
471701157-0,jod,1,2,2,0,1391.21,JOD
101765082-9,,0,0,,1,1384.78,euro
229598125-5,Egypt,0,0,0,2,1039.06,usd
128899916-X,Jordan,2,2,0,2,855.35,Euro
002541274-4,Jordan,1,0,2,2,1474.57,usd
583540725-4,JOD,1,1,1,2,1360.58,USD
105083036-9,jod,0,0,0,0,1433.51,usd
632620005-9,egypt,2,0,1,1,1364.70,$
118944411-9,Jordan,0,2,1,1,762.50,Euro
858841587-9,egypt,1,2,0,0,610.47,JOD
884942424-8,Jordan,0,1,2,1,615.16,euro
295763941-6,Egypt,0,0,2,2,1158.83,$
799947480-0,egypt,2,2,1,0,1337.99,USD
038701816-6,Egypt,2,0,2,0,1236.32,USD
131415299-8,Jordan,0,2,1,1,695.51,usd
087278905-5,Jordan,2,2,2,2,1080.30,JOD
576343071-9,Egypt,0,1,1,2,924.35,usd
336662003-X,egypt,0,1,0,0,911.92,euro
626037262-0,egypt,0,2,1,2,937.37,JOD
056361096-4,JOD,1,0,1,2,995.22,$
983029180-4,Kuwait,2,0,2,2,1260.80,usd
587545952-2,,0,1,,1,1106.63,$
212277207-7,egypt,2,0,2,1,1035.39,Euro
734246570-4,JOD,2,2,0,2,810.95,JOD
248621169-1,Jordan,1,2,1,2,1468.13,euro
800729391-4,Jordan,2,2,1,2,1055.84,Euro
233291776-4,jod,0,0,1,0,1007.92,Euro
062881934-X,egypt,1,1,1,0,750.82,euro
118320165-6,Jordan,2,1,2,0,699.88,$
372580845-7,jod,2,1,2,0,1195.50,USD
848382102-8,Jordan,1,2,2,2,1269.07,JOD
727242787-6,Kuwait,2,0,2,2,1200.04,JOD
