Item_id,Item Type ,Store1,Store2,Store3,Store4,Sales,Currency
27-357-2809,Drink,0,0,1,0,394.64,Dollar
49-818-4118,f,1,0,0,1,444.76,Dollar
60-801-2115,f,1,0,1,1,428.49,Dollar
50-815-8606,,1,0,0,1,,Dollar
30-238-0520,DR,1,1,0,0,463.36,Dollar
04-048-9412,,1,0,1,1,401.12,Euro
80-435-5098,DR,0,0,0,0,497.54,Dollar
42-456-8564,Food,0,1,0,1,343.12,Dollar
11-867-8507,Food,0,1,1,0,434.37,Euro
24-822-1440,f,1,0,1,0,476.81,Euro
60-954-0562,f,1,1,1,1,255.47,Euro
95-544-5339,DR,1,0,0,1,364.14,Euro
61-395-1151,Food,0,1,0,1,442.32,Euro
62-629-8249,Food,0,0,0,0,437.57,Dollar
86-739-7505,F,1,1,0,0,456.22,Euro
21-918-2485,Food,1,0,0,1,313.31,Dollar
55-509-5328,f,0,1,0,0,493.74,Dollar
25-400-9069,DR,1,0,0,0,425.94,Dollar
59-939-6044,F,1,0,0,1,406.73,Euro
97-346-7536,f,0,1,1,1,,Euro
60-221-1280,Food,0,0,0,0,267.49,Euro
05-606-2471,F,1,0,1,1,485.73,Euro
99-652-5012,,0,1,0,0,418.30,Dollar
98-399-7479,f,1,1,1,0,312.90,Euro
74-052-3922,Drink,1,1,1,0,320.01,Dollar
13-068-8115,Drink,1,0,0,0,258.74,Euro
21-488-9036,f,1,1,0,0,430.89,Euro
85-413-8892,,0,0,1,0,428.51,Euro
98-720-6460,F,1,0,1,0,366.35,Euro
12-741-1573,Food,1,0,1,0,497.72,Euro
48-825-6331,Food,1,1,1,0,477.13,Euro
63-243-6201,F,0,0,1,1,369.49,Euro
32-097-9833,DR,0,1,1,1,430.77,Dollar
26-826-1988,DR,1,0,0,1,313.89,Dollar
95-620-6693,f,1,0,1,1,252.23,Dollar
19-909-5855,f,1,0,1,1,294.58,Dollar
86-404-8660,Drink,1,1,0,0,439.86,Euro
02-854-7683,,1,1,1,0,477.65,Dollar
97-252-5316,,0,0,1,1,336.81,Dollar
91-819-3085,Drink,1,0,1,1,423.31,Euro
71-491-6669,DR,0,1,0,0,298.13,Dollar
94-497-5291,Drink,1,0,0,1,476.75,Euro
44-957-0739,Food,1,0,0,1,397.63,Dollar
94-545-0606,Food,0,0,1,1,366.11,Dollar
66-208-1362,Food,0,0,0,0,374.69,Euro
46-991-2439,DR,1,1,1,1,306.19,Dollar
77-787-5411,Food,0,1,0,1,455.69,Dollar
16-172-4084,DR,0,0,1,0,317.42,Euro
75-272-2567,DR,0,0,0,1,370.00,Euro
49-783-0824,Drink,1,1,1,1,435.42,Dollar
35-197-0166,Drink,0,1,1,0,412.82,Dollar
07-670-5805,f,0,0,1,1,421.43,Euro
67-831-0527,Food,1,1,0,0,420.34,Dollar
02-387-7207,Food,0,0,0,1,334.47,Euro
01-018-0854,F,0,0,0,1,458.19,Euro
28-499-4086,Drink,1,0,1,0,364.93,Dollar
82-412-8727,DR,1,0,0,1,379.77,Dollar
39-790-2914,f,1,1,0,0,357.97,Dollar
04-700-9311,Drink,0,1,1,0,277.75,Euro
11-843-0096,,1,0,1,0,382.94,Dollar
40-025-4589,Food,1,0,0,1,449.20,Dollar
79-092-0389,DR,0,0,1,1,460.68,Euro
60-867-0293,Food,1,1,1,0,368.31,Dollar
25-734-7322,f,0,1,1,1,497.79,Euro
73-477-1418,f,1,1,1,0,458.39,Dollar
59-764-4774,F,0,1,1,1,428.61,Euro
96-582-7979,Food,0,1,0,1,493.27,Dollar
23-977-0151,,0,0,1,0,358.05,Euro
57-088-0478,F,0,0,1,0,284.53,Dollar
87-273-2268,f,0,1,1,1,250.26,Dollar
51-724-1550,Drink,1,1,1,1,411.44,Euro
98-362-7859,DR,1,0,0,1,380.65,Dollar
94-308-8192,DR,1,0,0,1,426.36,Dollar
70-178-7787,DR,0,0,0,1,478.13,Euro
77-469-7179,F,0,0,1,0,370.37,Euro
69-197-3740,Drink,0,0,1,1,372.36,Euro
14-411-4236,DR,1,0,0,0,316.44,Dollar
64-184-0195,Food,1,0,1,1,449.51,Dollar
14-317-3347,Food,0,1,1,1,439.01,Euro
61-812-2312,f,0,1,0,0,302.35,Dollar
45-082-5066,DR,0,0,0,1,468.68,Dollar
18-768-1964,Drink,0,1,0,1,,Euro
81-979-1479,,0,1,0,0,441.77,Dollar
48-810-6416,Food,0,0,1,0,409.41,Dollar
74-757-4021,Drink,0,1,0,0,270.63,Dollar
88-579-5439,f,0,0,1,1,413.44,Dollar
59-092-0985,Drink,0,1,0,1,480.99,Euro
37-725-1580,Drink,1,1,1,1,471.81,Dollar
69-630-6891,F,0,0,0,0,,Euro
62-724-3615,Drink,0,0,0,1,447.04,Dollar
21-781-8932,Food,1,1,1,1,470.97,Dollar
58-674-5977,Drink,1,0,1,0,397.30,Dollar
37-605-3571,f,0,0,0,0,395.28,Dollar
54-124-9819,f,0,0,1,1,472.99,Dollar
97-176-6638,Drink,1,1,0,1,402.15,Euro
52-190-6857,Food,0,1,1,0,469.55,Dollar
15-098-1100,DR,0,0,0,0,456.05,Dollar
09-940-7945,f,0,1,0,1,287.56,Euro
54-629-1693,F,0,1,0,1,,Dollar
39-641-7415,Drink,1,0,0,1,332.96,Euro
38-397-3432,Drink,0,0,1,1,,Dollar
84-300-0783,DR,1,1,1,1,428.22,Euro
04-247-7666,f,0,1,1,1,287.06,Dollar
62-747-7207,Food,1,0,1,0,498.11,Euro
40-336-0199,Drink,1,1,0,1,281.09,Dollar
01-856-3177,Drink,1,0,1,1,253.51,Dollar
17-017-6521,Drink,1,0,0,0,310.83,Dollar
67-790-3111,F,1,0,1,1,293.90,Dollar
37-654-4850,f,0,1,1,1,456.85,Dollar
57-918-4037,F,1,0,1,1,393.39,Euro
76-340-4221,F,1,0,1,0,414.73,Euro
27-676-5753,f,0,1,0,0,263.74,Euro
24-930-4911,f,1,0,1,1,307.95,Dollar
85-041-4896,DR,1,1,1,1,442.74,Dollar
52-419-0315,F,0,1,0,1,253.38,Euro
15-009-9459,Food,0,1,0,0,493.98,Euro
99-330-6438,F,1,0,0,0,349.16,Dollar
52-760-7629,f,0,1,0,0,451.08,Euro
83-139-7707,Drink,1,0,1,1,373.01,Euro
79-164-8516,Food,0,1,1,1,464.18,Dollar
63-176-2538,DR,1,0,1,1,285.27,Euro
64-890-7551,Food,0,1,1,0,369.43,Euro
20-464-8796,f,0,1,1,1,385.31,Dollar
31-392-2506,DR,0,1,0,0,342.52,Euro
97-799-5287,F,1,0,1,0,382.68,Euro
51-400-6642,Food,1,0,0,0,380.26,Euro
50-438-2885,DR,1,0,1,1,417.29,Dollar
76-525-9907,DR,1,1,0,0,495.47,Euro
29-466-2669,Food,0,1,1,1,461.12,Dollar
74-838-7661,Drink,1,0,1,1,270.97,Euro
94-325-6585,f,1,1,1,0,311.82,Euro
64-746-6985,DR,0,1,0,1,433.03,Euro
38-945-1876,DR,0,1,1,0,250.43,Dollar
28-522-8608,F,0,1,0,1,337.23,Euro
41-191-0703,F,1,1,1,0,302.96,Euro
73-895-8603,F,1,1,0,0,301.01,Dollar
26-314-3720,,1,0,1,0,419.22,Dollar
70-301-0723,DR,1,0,0,1,471.65,Euro
93-261-3287,f,0,1,0,1,458.37,Euro
59-930-6775,Drink,0,1,0,0,319.45,Dollar
93-113-0714,f,0,1,0,0,414.52,Euro
60-689-8552,Food,0,0,1,1,429.26,Dollar
84-475-1720,DR,0,0,0,1,386.71,Dollar
87-492-6178,Food,0,0,1,0,390.27,Dollar
30-140-2472,Drink,0,1,1,1,332.19,Dollar
14-577-5819,F,0,0,0,1,480.14,Dollar
65-539-6751,f,1,1,0,1,462.58,Euro
93-739-5264,Drink,0,0,0,0,320.41,Dollar
57-228-8934,F,1,1,1,0,490.72,Euro
58-425-2346,F,1,0,0,1,432.27,Euro
99-930-2719,DR,1,1,1,0,350.17,Dollar
63-607-9475,Food,0,1,0,0,390.53,Dollar
82-323-0738,F,0,1,0,0,440.38,Euro
86-804-9776,Food,1,0,0,1,381.56,Euro
30-930-4696,F,0,1,0,1,437.31,Dollar
07-037-0465,F,1,1,1,1,434.11,Euro
37-525-3868,Food,0,1,1,0,381.36,Dollar
04-183-9231,DR,0,1,0,1,290.11,Dollar
98-035-1279,f,1,1,1,1,479.67,Dollar
88-600-6544,f,0,0,0,0,260.91,Euro
75-709-8426,F,1,0,0,1,252.30,Dollar
93-632-0655,Drink,0,0,0,1,278.72,Euro
92-793-8064,DR,1,0,0,0,352.90,Dollar
28-105-8389,DR,0,1,1,1,339.85,Euro
57-365-1499,DR,0,1,1,0,465.95,Dollar
28-477-6776,,0,0,0,1,382.42,Euro
56-797-5237,F,1,1,0,0,325.30,Dollar
91-954-8402,Drink,0,1,1,1,354.98,Euro
43-644-7636,Food,0,1,1,1,437.82,Euro
99-922-4709,F,1,0,0,0,301.86,Dollar
77-215-5732,DR,0,1,0,1,339.94,Euro
59-457-1013,Food,1,1,1,0,344.27,Euro
28-396-8023,Food,0,0,0,1,,Dollar
55-926-7021,Drink,1,1,0,1,392.49,Euro
58-428-7717,F,0,1,1,1,389.48,Dollar
30-221-0514,DR,1,0,0,0,486.29,Dollar
55-990-8094,f,0,1,1,0,272.21,Euro
41-053-9597,F,0,1,1,1,396.68,Dollar
37-796-9038,Food,1,0,1,0,485.64,Dollar
85-812-3270,f,0,0,0,0,377.12,Dollar
14-578-1250,Food,1,1,1,1,454.80,Euro
84-208-9851,,1,0,0,0,403.92,Dollar
81-284-8871,Food,1,1,0,0,325.07,Dollar
83-347-0525,DR,0,1,0,1,461.91,Euro
83-336-0651,Food,1,1,0,0,259.52,Dollar
16-018-2718,F,1,1,1,0,393.51,Euro
82-754-8457,DR,0,1,1,0,423.28,Euro
00-359-4870,F,1,1,1,0,496.01,Euro
49-501-4361,Food,1,1,1,1,493.85,Dollar
88-680-2000,Food,0,0,0,1,441.28,Euro
10-104-2348,Food,1,0,0,0,272.68,Euro
75-712-1173,Drink,1,0,0,1,340.82,Euro
75-340-6995,f,0,1,0,1,380.89,Dollar
51-520-2240,DR,0,1,1,1,470.95,Euro
20-329-3117,Drink,0,0,0,1,312.01,Euro
27-711-7490,Drink,0,0,0,1,266.68,Dollar
16-978-0914,F,1,1,0,1,464.64,Euro
61-659-1487,Food,0,0,1,0,303.08,Euro
31-399-8171,Food,0,1,0,1,351.52,Dollar
47-775-3871,Drink,1,1,0,1,494.51,Dollar
25-902-8513,Food,0,0,0,1,302.22,Euro
92-431-4515,DR,0,1,0,0,467.58,Dollar
21-746-1980,f,0,0,0,0,444.88,Euro
35-064-8072,DR,1,0,0,1,365.42,Dollar
50-655-9045,f,1,0,0,1,363.70,Dollar
72-409-1272,Drink,1,0,1,0,450.22,Dollar
55-930-1201,DR,1,1,0,1,251.30,Dollar
56-965-3842,DR,0,1,1,1,385.55,Dollar
59-923-2008,F,0,0,1,0,485.21,Dollar
90-207-8586,Drink,1,0,1,1,410.45,Dollar
20-440-4391,DR,0,0,0,0,472.74,Euro
38-196-1326,Drink,0,1,1,1,,Dollar
26-613-7946,Drink,1,1,1,1,285.74,Dollar
62-291-1449,f,1,0,1,1,405.96,Euro
52-965-9832,Food,0,0,1,1,280.32,Euro
98-185-5337,f,1,1,1,1,,Euro
93-970-6463,DR,1,1,0,0,494.07,Euro
67-600-0238,Food,0,1,0,1,411.41,Dollar
60-859-4586,Food,0,1,0,1,324.70,Euro
10-195-7045,F,1,1,1,0,261.59,Euro
93-060-7397,DR,1,0,1,0,253.64,Dollar
41-555-2356,Drink,1,0,1,0,395.35,Euro
53-667-7804,f,1,1,1,0,310.65,Dollar
78-056-8903,,0,1,1,1,381.09,Euro
92-439-3130,Drink,1,0,0,0,499.19,Euro
46-358-7555,f,1,0,0,1,325.60,Euro
46-350-9227,Food,1,0,0,1,432.84,Euro
04-422-4245,f,0,1,0,0,453.54,Dollar
94-243-2182,DR,0,1,0,1,310.49,Euro
94-134-8844,Drink,0,0,0,0,435.87,Dollar
59-828-3319,DR,1,0,0,0,471.95,Dollar
58-196-6424,F,0,0,1,0,353.33,Dollar
28-629-6567,,1,1,1,0,310.28,Euro
72-777-7386,Food,1,1,0,1,492.33,Dollar
82-672-4440,F,0,1,0,1,321.03,Euro
18-903-3654,DR,0,1,0,0,289.12,Euro
25-777-5423,Drink,1,0,1,0,454.95,Euro
68-463-1048,F,1,0,1,1,,Dollar
29-471-7327,DR,1,0,1,1,312.85,Dollar
90-362-7903,F,1,0,1,0,462.54,Euro
70-034-5575,Drink,1,1,1,0,418.72,Euro
32-953-0765,f,0,1,1,1,391.03,Euro
80-587-8599,DR,1,0,0,1,270.13,Euro
36-803-0305,F,1,1,0,1,455.86,Euro
11-726-3448,F,1,1,0,1,407.83,Euro
15-179-6605,f,1,1,0,1,351.79,Dollar
71-382-7044,Food,0,1,1,0,306.65,Dollar
58-798-1259,f,1,0,1,1,384.49,Euro
15-518-9344,f,0,1,0,1,486.44,Dollar
06-638-8752,Food,0,1,1,1,258.72,Euro
17-033-6917,DR,1,0,1,1,471.96,Dollar
13-493-3390,Food,1,1,1,0,308.12,Euro
10-436-5891,DR,1,1,0,0,380.69,Euro
60-927-8671,Food,1,1,0,1,477.57,Euro
31-690-7736,Drink,0,0,1,1,493.68,Euro
59-406-3663,f,1,1,0,1,398.62,Euro
44-882-1508,F,1,1,1,1,336.53,Euro
05-588-7571,f,0,0,1,0,286.27,Euro
80-026-8800,F,1,0,1,1,468.58,Euro
56-659-4983,Drink,0,0,1,1,490.74,Dollar
38-751-8555,f,0,1,1,0,465.01,Dollar
73-116-0374,f,1,0,1,1,443.52,Dollar
31-792-9700,Drink,0,1,1,1,277.84,Dollar
77-487-0757,Drink,1,0,1,1,419.18,Dollar
00-324-1333,F,1,0,0,1,377.37,Euro
86-251-9283,,0,1,0,1,406.71,Dollar
08-276-1598,Drink,1,0,1,1,251.04,Dollar
51-750-5406,F,1,1,1,1,283.48,Dollar
80-417-8480,DR,0,1,1,1,379.28,Dollar
21-449-1297,f,1,1,0,0,382.73,Dollar
47-105-3108,f,1,1,1,0,380.66,Euro
66-642-2031,Food,1,1,0,0,305.70,Dollar
17-154-8987,DR,0,0,0,0,445.35,Dollar
08-435-3789,F,1,0,0,0,376.35,Dollar
69-490-2581,Food,0,0,0,0,421.54,Euro
69-452-0685,F,1,0,0,1,427.82,Dollar
70-112-5660,F,1,0,0,1,253.75,Euro
23-925-1408,f,1,0,1,0,351.03,Dollar
28-675-8745,f,0,0,0,0,446.02,Euro
22-924-4653,Food,1,1,0,0,409.15,Euro
31-580-3608,F,1,1,0,1,399.59,Euro
02-671-3328,f,0,1,0,1,253.37,Euro
05-713-6244,F,0,1,1,0,287.58,Dollar
10-957-9822,Drink,0,1,0,0,415.84,Dollar
19-869-4893,Food,0,1,0,1,,Dollar
49-862-4815,Drink,0,1,1,0,327.54,Dollar
38-417-1733,DR,0,1,1,0,288.58,Dollar
44-111-7772,f,1,1,1,1,305.37,Dollar
88-844-6252,Drink,0,1,0,0,278.43,Dollar
42-268-0645,DR,0,0,1,0,262.52,Euro
16-993-8643,Drink,0,1,0,1,331.21,Dollar
31-943-1678,DR,0,1,0,0,386.03,Euro
06-220-4697,,1,0,0,1,461.18,Euro
83-313-8041,DR,1,1,0,0,493.22,Dollar
95-421-7236,Food,0,0,1,1,311.38,Euro
01-893-1493,Drink,1,0,0,0,382.22,Dollar
81-893-6678,DR,0,0,1,1,339.04,Euro
63-553-5572,F,1,1,1,1,442.16,Dollar
51-423-9739,f,1,1,0,1,304.86,Dollar
91-659-9898,DR,1,1,1,1,307.07,Euro
29-627-6029,Food,1,1,1,1,375.62,Euro
46-529-3656,DR,0,1,1,0,332.72,Dollar
46-508-0646,F,0,0,0,0,257.82,Dollar
87-679-2539,F,0,1,0,0,336.47,Euro
05-688-7362,F,0,1,0,0,385.94,Euro
16-308-3142,Drink,0,0,1,1,370.91,Dollar
92-518-8017,Drink,0,1,0,0,327.81,Dollar
69-917-8803,Drink,0,0,1,1,447.58,Dollar
59-474-3530,F,1,1,1,1,427.16,Dollar
23-546-9525,F,1,0,1,0,472.87,Euro
06-839-3984,f,1,0,1,0,336.89,Euro
39-502-1455,F,0,1,1,1,302.21,Euro
44-560-1291,Drink,0,1,0,0,306.35,Euro
29-411-3449,DR,0,0,1,0,368.48,Euro
36-580-0418,Food,0,1,0,1,498.82,Euro
64-463-1982,F,1,0,1,1,385.06,Euro
06-033-0089,Food,1,0,0,0,348.75,Dollar
51-796-1940,DR,0,1,0,1,380.33,Euro
27-058-6546,f,1,1,0,0,494.46,Euro
64-434-4479,Food,0,1,0,1,372.34,Dollar
30-309-1804,f,0,1,0,1,326.03,Dollar
99-928-3768,F,1,0,1,1,422.29,Euro
46-961-5911,F,0,1,0,0,415.04,Dollar
98-864-0891,,1,0,1,1,426.78,Euro
64-856-6707,Drink,0,0,1,0,320.70,Euro
71-818-0896,F,1,1,1,1,447.09,Dollar
29-316-9482,,1,0,1,0,329.05,Euro
13-282-6169,F,0,1,0,0,384.99,Euro
87-757-8679,f,0,1,1,0,303.10,Dollar
54-021-3156,F,0,0,0,1,386.17,Euro
55-291-3134,Food,1,1,1,0,402.90,Euro
22-548-8141,DR,1,1,1,0,496.10,Euro
91-910-5661,DR,1,1,1,1,255.57,Euro
60-025-0332,Drink,0,1,1,0,264.07,Dollar
94-444-9726,f,1,0,0,0,324.43,Euro
21-957-7696,Food,0,1,0,1,261.59,Euro
57-921-6905,Drink,0,0,0,0,273.85,Euro
76-185-8101,F,0,1,1,0,272.88,Euro
49-233-2875,Drink,0,0,0,1,307.14,Euro
18-741-9307,Food,0,1,1,1,400.82,Dollar
48-015-8374,Food,0,1,1,0,399.41,Dollar
76-643-9556,Drink,1,0,1,1,355.68,Dollar
01-487-2371,Food,1,1,0,0,363.65,Euro
50-543-6244,F,1,0,1,1,466.59,Dollar
75-449-9076,Food,1,0,1,0,275.08,Dollar
40-018-4301,f,0,1,0,0,386.48,Dollar
43-936-2831,f,1,1,1,0,447.80,Dollar
77-021-7986,Food,1,0,1,1,485.30,Dollar
12-049-3182,F,0,1,1,1,370.10,Euro
42-701-2975,Food,0,0,0,0,301.35,Euro
41-415-0340,Drink,0,0,0,1,257.77,Euro
42-176-6381,Food,1,0,0,0,379.05,Dollar
00-807-2817,DR,0,0,1,1,462.51,Dollar
25-688-4600,DR,0,1,0,1,388.57,Dollar
12-760-0510,Food,1,0,1,0,483.40,Dollar
09-991-7680,Drink,0,0,0,0,356.22,Dollar
33-498-7899,DR,0,0,0,1,384.10,Dollar
34-542-3737,f,0,0,1,1,439.29,Dollar
00-870-5537,f,0,1,0,1,337.83,Euro
48-958-5913,F,1,0,0,1,284.22,Dollar
81-598-1092,Drink,1,1,0,1,306.23,Dollar
14-455-1925,Drink,0,1,0,1,441.53,Euro
25-706-4933,f,0,1,0,0,462.02,Dollar
42-169-6781,Food,1,0,1,0,487.73,Euro
39-234-3134,DR,0,1,1,0,382.38,Euro
83-353-1254,DR,0,0,1,0,396.29,Euro
30-569-3089,Food,1,0,0,0,375.44,Euro
47-172-9823,DR,1,0,1,1,391.82,Dollar
36-337-6365,Drink,1,1,0,0,458.31,Dollar
92-007-5761,DR,1,1,0,0,289.59,Euro
63-187-7592,f,0,0,0,0,493.67,Euro
25-022-7531,Food,0,1,0,1,404.45,Euro
22-598-3840,F,1,1,0,1,316.52,Dollar
96-555-0305,DR,1,1,1,0,369.77,Dollar
12-626-5545,F,1,0,0,0,275.46,Dollar
23-004-2024,f,0,1,1,0,423.69,Dollar
53-334-3612,F,1,0,0,0,391.02,Dollar
22-824-5888,F,0,0,0,0,397.29,Dollar
02-273-9314,Food,1,0,1,1,430.26,Euro
54-348-4175,Food,0,0,0,0,460.67,Euro
35-639-1867,Food,1,1,1,0,269.29,Euro
29-313-1963,F,0,0,1,1,385.54,Dollar
12-392-5630,F,0,1,1,1,390.42,Euro
84-070-8297,f,0,1,1,1,255.81,Euro
58-703-0786,DR,0,0,1,1,343.66,Dollar
98-292-7432,F,0,0,1,1,498.65,Euro
54-736-0065,Food,0,0,0,0,298.31,Dollar
28-115-1985,Drink,1,1,0,0,479.28,Euro
42-818-4502,Drink,0,0,0,0,270.64,Dollar
23-577-2375,,0,1,0,1,376.46,Euro
63-285-7828,Drink,1,1,1,1,378.81,Dollar
01-133-0497,Food,1,1,1,1,326.60,Euro
49-561-0443,f,1,0,1,1,303.99,Euro
46-587-1657,F,1,0,0,1,455.98,Euro
08-103-6533,Drink,1,1,0,0,317.90,Dollar
31-761-9572,Drink,0,0,0,1,321.82,Euro
38-077-4970,Food,1,1,0,1,336.24,Dollar
25-440-7764,Drink,1,0,0,0,415.94,Euro
53-656-4322,F,0,1,1,0,253.49,Dollar
79-621-1454,Drink,1,0,1,1,388.20,Euro
45-612-4204,Food,0,1,1,0,276.01,Euro
18-397-9045,f,1,1,1,1,314.72,Dollar
54-645-3622,Drink,0,0,1,1,479.79,Dollar
93-793-0448,Food,1,0,1,0,497.43,Dollar
72-368-3319,DR,1,0,0,1,431.45,Dollar
13-848-1587,f,0,0,1,1,367.53,Dollar
49-347-0854,DR,0,0,1,1,372.15,Euro
10-490-2310,DR,0,0,0,0,394.93,Dollar
69-351-5333,Food,1,1,1,1,294.02,Euro
11-896-0755,F,0,0,0,0,395.99,Dollar
71-783-1972,DR,0,0,1,1,305.00,Euro
65-885-0171,F,0,1,1,0,458.62,Dollar
08-666-2906,Food,0,0,1,1,394.43,Dollar
55-207-7231,f,0,1,1,0,409.02,Dollar
34-132-3005,Food,1,0,1,1,423.97,Euro
05-692-3621,f,0,1,1,1,411.53,Euro
27-222-1413,Food,1,0,1,0,262.32,Euro
04-437-0421,Drink,0,0,1,0,,Dollar
79-613-2136,DR,1,1,0,0,314.76,Euro
41-082-1971,f,0,0,0,1,270.42,Euro
54-410-6451,DR,0,1,1,1,416.36,Dollar
55-384-6563,f,1,0,0,1,404.01,Dollar
82-134-5739,Food,0,1,0,0,480.70,Dollar
56-125-8186,Food,1,1,1,1,293.30,Euro
27-988-6511,F,0,1,1,0,473.53,Dollar
22-563-4884,Food,0,0,0,0,410.28,Euro
63-765-6541,f,1,0,1,1,271.18,Euro
97-338-4670,Drink,1,1,1,0,293.43,Dollar
16-566-5738,F,1,1,1,0,414.05,Euro
45-701-6421,Food,0,1,1,1,323.90,Euro
89-427-9228,F,1,0,1,0,458.85,Dollar
47-398-5841,Drink,0,1,0,1,488.16,Dollar
09-316-7663,F,0,0,1,1,405.45,Euro
50-048-9325,Drink,0,0,0,1,476.24,Dollar
83-879-7948,DR,0,1,0,0,387.24,Euro
48-772-3704,DR,1,1,1,0,485.79,Euro
82-525-0129,DR,0,0,1,0,448.29,Dollar
71-446-0010,F,1,0,0,1,366.46,Euro
40-208-5003,Drink,0,1,0,0,277.25,Dollar
60-033-4539,F,1,0,0,0,275.49,Euro
39-652-8971,DR,0,1,0,1,402.98,Dollar
08-078-9441,,1,0,0,0,352.47,Dollar
27-465-4912,Drink,1,0,1,0,328.65,Dollar
93-379-0055,DR,1,0,1,0,468.38,Dollar
85-096-1618,f,1,1,0,0,388.02,Euro
05-317-8906,Drink,1,0,1,0,491.53,Euro
84-957-7921,Food,0,1,1,1,420.74,Dollar
62-448-9013,DR,0,0,0,1,356.76,Dollar
68-786-7457,Drink,0,0,0,1,413.36,Dollar
54-325-5938,Drink,0,1,1,0,477.17,Dollar
29-076-8182,,1,1,1,0,405.18,Dollar
29-048-7089,f,0,0,1,1,487.45,Euro
00-298-4203,DR,0,1,1,1,441.15,Dollar
63-871-6624,,0,0,0,0,,Dollar
78-645-2027,DR,1,0,1,1,454.70,Euro
50-482-2861,DR,0,1,0,0,346.07,Euro
61-028-0169,f,0,1,1,0,362.75,Dollar
85-382-3553,Food,1,0,0,0,307.06,Euro
98-272-6301,Food,1,0,0,1,443.99,Euro
92-632-8931,F,0,0,0,0,360.67,Euro
00-772-1527,DR,0,1,0,1,399.28,Dollar
55-111-4564,f,0,1,1,0,438.88,Dollar
77-643-3399,Drink,1,1,0,0,398.42,Euro
20-919-4559,DR,1,1,1,0,352.59,Euro
93-185-9575,Drink,1,1,1,0,335.75,Euro
66-467-1218,Drink,0,0,1,1,290.21,Euro
91-073-2804,Food,1,0,1,0,342.50,Euro
60-509-2687,DR,0,1,0,1,495.96,Dollar
95-645-7774,Drink,1,1,0,1,340.56,Euro
45-719-9269,Food,0,1,0,1,385.84,Euro
79-902-1872,f,0,0,1,0,406.28,Dollar
26-759-2929,Drink,1,0,1,0,416.38,Dollar
77-627-6013,,1,0,1,0,480.27,Dollar
22-915-7129,Drink,0,1,0,1,319.87,Euro
57-495-6075,DR,0,0,1,0,300.62,Euro
45-820-7565,f,0,1,0,0,483.83,Dollar
21-536-7103,F,0,1,0,0,325.55,Dollar
05-076-5281,Drink,1,0,1,1,256.92,Dollar
59-201-4700,Food,1,1,1,0,354.69,Dollar
06-405-7054,Food,1,0,1,1,385.84,Dollar
58-200-6741,F,0,0,1,1,284.67,Euro
47-713-4639,f,0,1,0,1,438.66,Euro
94-416-1331,DR,1,1,1,0,291.11,Dollar
72-691-9174,Drink,1,1,0,0,308.74,Dollar
89-742-9207,F,1,0,1,0,472.38,Dollar
19-345-8904,DR,1,0,1,1,295.32,Euro
01-402-4921,F,1,1,0,1,275.24,Dollar
57-792-1943,Drink,1,1,1,1,349.47,Dollar
96-518-2730,f,0,0,0,0,386.22,Euro
97-688-4041,Drink,0,1,1,1,256.08,Dollar
10-661-5778,Drink,0,0,1,1,295.57,Dollar
07-242-6236,Drink,1,0,1,1,364.68,Euro
61-617-8206,DR,0,1,1,0,262.84,Euro
15-617-3234,Drink,0,1,0,1,341.10,Dollar
55-643-9539,f,1,0,0,1,473.62,Dollar
75-811-2377,DR,1,0,0,0,418.22,Dollar
86-711-3406,DR,0,1,1,0,327.58,Euro
07-938-1223,Food,1,1,1,0,447.80,Dollar
48-858-4845,,1,0,1,1,402.85,Dollar
89-211-0867,Food,0,0,0,1,330.35,Euro
51-490-5836,DR,1,0,1,0,421.52,Dollar
55-830-2488,Food,0,1,0,1,363.94,Euro
59-695-6123,Drink,1,0,0,1,305.55,Euro
13-747-6136,DR,1,1,1,0,475.57,Dollar
20-307-0806,Drink,0,1,1,1,416.67,Euro
56-867-3887,f,1,0,1,0,358.97,Dollar
93-217-1717,Drink,1,0,1,0,378.52,Dollar
02-928-2389,F,0,0,0,1,402.17,Dollar
93-219-2024,f,0,0,1,0,441.34,Dollar
42-534-8656,DR,1,1,0,0,281.02,Euro
09-049-6011,Drink,0,1,0,1,265.86,Dollar
10-743-2504,DR,0,0,0,0,446.83,Euro
55-628-5522,DR,0,0,1,1,485.02,Euro
62-792-5267,DR,0,0,0,0,364.35,Dollar
14-252-7783,Food,0,1,1,1,298.39,Euro
78-036-6460,Drink,0,0,1,1,372.13,Dollar
04-671-4308,F,1,0,0,1,274.91,Euro
68-151-2186,Drink,1,0,1,1,370.84,Euro
07-895-8853,f,0,1,0,1,317.57,Euro
52-601-4230,F,1,1,1,0,,Dollar
40-009-1651,f,1,1,1,1,,Dollar
43-230-8969,DR,0,0,0,1,452.45,Dollar
79-000-8322,Food,0,1,0,0,349.62,Euro
46-317-8094,F,0,1,1,0,486.48,Dollar
21-780-2425,Drink,1,0,0,1,451.55,Euro
56-955-5955,F,0,1,1,1,255.50,Euro
39-421-5780,Food,1,1,0,0,494.83,Dollar
89-553-3501,DR,1,1,1,0,327.43,Euro
91-978-7567,F,1,1,1,0,489.00,Dollar
10-210-8691,,1,0,1,1,345.91,Dollar
23-808-9745,DR,0,0,1,0,293.54,Dollar
62-568-8152,f,0,0,1,0,311.02,Dollar
86-002-9300,DR,0,0,1,0,457.62,Euro
