ItemId,Item Type ,Store1,Store-2,Store_3,Store-4,Sales,Currency
26-551-8235,Drink,1,0,0,1,402.73,Dollar
22-103-5455,f,1,1,1,0,,Dollar
74-642-4735,DR,0,0,1,0,399.94,Euro
72-130-6618,DR,1,0,0,1,310.81,Dollar
40-386-5968,f,1,0,1,0,339.81,Dollar
62-304-6488,F,0,1,0,1,273.04,Dollar
34-422-0326,Drink,1,0,1,1,428.18,Dollar
35-218-9268,DR,0,1,0,0,369.91,Dollar
19-102-1091,f,0,0,1,1,294.63,Euro
67-292-3907,DR,0,1,1,0,473.22,Dollar
08-316-3502,Food,0,0,0,0,476.61,Euro
97-120-3243,Drink,1,0,0,1,405.24,Euro
14-348-6273,Food,1,1,0,0,326.42,Euro
39-016-7610,Food,0,1,0,1,496.18,Dollar
31-539-4843,F,1,0,0,1,331.16,Euro
94-748-2431,f,0,0,0,1,435.74,Dollar
91-213-1789,F,0,1,0,0,311.62,Dollar
20-136-8813,F,0,1,1,1,398.66,Euro
21-085-1093,f,0,1,1,0,320.26,Euro
15-674-7904,DR,1,0,0,0,417.02,Dollar
69-945-9446,f,0,0,1,1,444.01,Euro
52-461-5224,Drink,0,0,1,1,379.68,Dollar
92-588-8840,Food,0,1,0,1,417.70,Dollar
55-398-2166,DR,1,1,0,1,257.01,Euro
94-778-0087,Food,0,1,0,1,439.26,Euro
37-074-5440,Drink,1,1,0,1,355.19,Dollar
62-871-7903,F,0,1,0,0,483.00,Dollar
12-469-5281,Drink,1,1,0,1,344.71,Euro
50-246-9845,f,0,1,0,0,318.72,Euro
93-723-3886,Food,1,1,0,1,323.36,Dollar
88-243-9173,Drink,0,1,1,0,491.61,Euro
16-949-4729,F,0,1,0,0,337.58,Euro
46-350-2489,f,1,1,1,0,473.14,Dollar
51-678-0996,f,0,1,0,1,260.54,Euro
95-675-7190,Food,0,1,1,0,389.44,Dollar
86-960-6607,f,1,1,0,1,391.08,Dollar
93-534-5359,DR,1,0,1,1,341.71,Dollar
31-089-2369,f,0,0,0,0,469.91,Euro
02-800-3261,F,1,0,1,0,496.39,Dollar
99-941-2399,Food,1,1,0,1,334.07,Dollar
52-975-8324,Drink,1,0,0,1,407.61,Dollar
82-552-7901,f,0,0,0,0,484.70,Euro
66-729-3304,F,0,1,0,0,360.60,Euro
15-083-6672,DR,0,1,1,1,340.31,Dollar
46-812-2169,f,1,0,1,1,279.25,Dollar
87-101-8707,f,0,0,1,0,,Dollar
48-174-2062,F,1,0,1,1,273.07,Euro
39-973-8090,Drink,1,1,1,0,464.78,Euro
87-358-1466,DR,0,1,1,1,383.18,Dollar
49-854-6195,F,0,1,0,1,404.82,Dollar
12-000-1510,f,0,1,0,0,295.99,Euro
25-451-2694,Food,1,1,0,1,358.24,Euro
96-612-6853,DR,1,0,0,1,429.54,Euro
58-460-0742,F,0,0,0,1,330.18,Euro
70-735-8337,F,1,0,0,0,387.82,Euro
68-188-5137,F,1,1,0,0,468.29,Euro
56-748-8940,f,0,1,1,1,,Dollar
23-888-5307,DR,1,1,0,1,343.75,Dollar
90-471-2192,Food,1,1,1,0,408.14,Dollar
78-438-6252,F,1,1,0,1,430.94,Euro
12-061-7507,,1,0,1,1,440.42,Euro
63-946-1736,Food,1,0,0,1,301.27,Dollar
94-790-9749,F,0,0,1,0,393.38,Euro
67-660-4119,Drink,1,1,0,0,398.28,Dollar
37-140-2732,Drink,1,0,0,0,,Dollar
64-152-4006,DR,0,1,1,1,301.60,Dollar
96-374-3541,F,0,0,1,0,394.36,Euro
06-788-2211,F,0,1,1,0,342.11,Euro
55-992-2992,Drink,1,1,1,1,463.88,Euro
36-815-0454,Drink,1,1,1,0,483.88,Dollar
85-495-4100,F,0,1,1,1,379.18,Euro
06-358-3952,F,1,1,0,1,436.56,Dollar
12-689-8262,DR,0,0,1,1,440.37,Euro
83-560-4626,Drink,0,1,1,1,342.29,Dollar
46-896-8434,DR,0,1,1,1,303.20,Dollar
72-560-2339,DR,1,0,1,0,323.40,Dollar
55-547-8759,F,0,0,0,0,295.15,Euro
47-845-1748,Drink,0,1,0,0,437.84,Dollar
16-210-4175,F,1,0,1,1,321.61,Euro
14-220-6965,Drink,1,0,1,1,455.26,Dollar
07-365-3715,F,1,0,0,1,269.74,Euro
78-031-9381,Food,0,1,1,1,347.75,Dollar
12-730-6546,F,1,1,1,0,330.57,Dollar
03-982-6549,f,1,0,1,0,489.74,Dollar
37-199-8097,f,0,0,0,1,317.96,Dollar
15-743-0892,f,0,0,1,0,320.83,Dollar
19-323-3397,f,0,0,0,0,458.07,Dollar
52-426-0141,DR,0,1,1,0,444.32,Euro
93-859-9351,Drink,1,0,1,0,293.03,Euro
50-461-5707,Food,0,1,0,0,418.30,Euro
72-725-3015,F,1,0,1,0,273.04,Euro
55-685-3288,DR,0,0,1,1,413.51,Dollar
40-048-1626,Drink,0,1,1,1,331.49,Dollar
35-989-6874,F,0,0,1,0,,Dollar
45-098-2948,F,0,1,1,0,369.10,Dollar
76-610-4359,F,1,1,1,1,492.72,Dollar
21-510-1444,Drink,1,1,1,0,363.18,Dollar
22-215-6079,,1,0,0,0,296.30,Euro
20-723-5919,Food,1,1,0,0,455.65,Dollar
09-676-9182,f,1,0,0,1,365.58,Dollar
35-221-8239,DR,1,1,0,1,412.25,Dollar
61-144-8597,Food,1,1,0,1,251.11,Euro
18-840-0707,Drink,0,0,1,0,274.55,Euro
26-552-4099,Food,0,1,0,0,314.22,Euro
19-440-2295,Drink,1,1,0,1,486.09,Euro
19-137-8664,DR,1,1,1,1,339.39,Euro
75-700-7004,Drink,0,0,0,1,381.74,Euro
61-659-9634,F,1,1,1,0,422.49,Euro
52-146-4032,f,0,1,1,1,441.96,Dollar
76-550-1947,Food,0,1,0,1,456.04,Euro
10-621-3414,f,0,1,0,1,447.93,Euro
66-326-4207,F,1,1,1,0,290.69,Dollar
16-294-8601,DR,0,0,1,1,260.38,Dollar
02-508-7388,Drink,0,1,0,1,449.34,Euro
46-058-0153,Drink,0,1,1,0,473.59,Euro
15-945-6158,f,0,1,0,1,360.69,Dollar
59-881-0344,DR,1,1,1,1,463.32,Dollar
54-729-4268,Food,0,0,1,1,291.27,Euro
44-538-4334,Food,1,0,0,1,458.47,Dollar
07-896-6049,f,1,0,0,1,466.51,Dollar
50-246-4208,F,0,1,0,0,383.38,Dollar
15-721-9207,Drink,0,0,0,1,366.97,Dollar
53-486-5566,DR,1,0,0,1,356.70,Euro
65-019-2661,Drink,0,0,1,1,316.27,Euro
74-938-6895,DR,1,1,0,0,413.99,Euro
41-315-9756,F,1,0,0,1,467.62,Dollar
64-252-3601,f,0,1,0,0,386.93,Dollar
76-521-5551,Food,1,0,0,0,314.61,Dollar
27-959-5884,DR,1,0,0,1,415.05,Euro
94-201-8274,Drink,1,0,1,0,278.57,Euro
61-755-4722,Drink,1,0,1,1,465.66,Euro
26-366-2366,Food,0,1,0,0,475.36,Euro
48-872-9212,F,0,1,0,0,428.14,Dollar
86-513-3566,f,1,1,0,1,479.78,Dollar
80-195-8650,Food,1,1,1,1,392.65,Dollar
59-939-8699,Food,0,0,0,1,476.48,Euro
97-353-1290,F,1,1,1,0,292.61,Dollar
91-250-6733,DR,1,0,1,1,260.19,Dollar
18-015-4138,Food,1,0,0,1,407.41,Dollar
15-468-2339,DR,0,0,1,0,262.93,Dollar
72-538-2801,f,1,0,0,1,387.13,Dollar
61-636-0531,Drink,1,0,0,0,305.90,Euro
23-819-1866,Drink,0,1,0,0,352.86,Euro
81-002-9704,F,1,0,1,0,478.40,Euro
83-300-2705,F,0,0,1,1,458.83,Dollar
88-640-5119,f,0,1,1,1,483.07,Euro
30-386-3513,F,0,0,0,1,276.50,Euro
88-258-1260,DR,0,1,1,0,386.31,Dollar
74-187-7108,Drink,1,0,0,1,410.48,Dollar
83-677-1203,Food,0,0,0,1,357.50,Dollar
15-475-5906,F,0,1,1,0,389.79,Dollar
38-814-3583,Food,1,1,0,0,470.29,Dollar
67-806-4828,DR,1,1,0,0,391.57,Euro
77-165-5131,Food,1,1,0,1,403.89,Euro
15-215-5906,Food,1,0,1,1,341.81,Euro
21-307-3969,DR,1,0,0,0,321.60,Dollar
10-557-7290,DR,1,1,1,0,357.85,Euro
35-649-9605,DR,0,1,0,1,412.30,Dollar
69-374-8209,Food,0,1,1,0,279.20,Euro
00-692-5399,F,0,1,1,1,413.67,Euro
31-894-2800,Drink,1,0,0,1,389.59,Euro
96-737-8911,Drink,1,1,0,1,390.69,Euro
45-252-5523,f,0,1,0,0,406.44,Dollar
77-770-1349,DR,1,1,0,0,362.84,Euro
84-282-2728,f,0,1,0,0,361.36,Dollar
83-324-9852,Food,1,1,0,1,276.02,Dollar
27-576-1438,Drink,1,0,0,1,307.92,Dollar
34-541-0957,F,1,0,0,0,285.14,Dollar
36-964-0626,Drink,1,0,0,1,275.29,Dollar
35-942-6593,f,1,1,1,1,404.06,Dollar
02-730-5156,f,1,0,0,1,279.24,Dollar
92-746-8432,DR,0,1,0,0,309.43,Euro
21-420-2089,f,1,1,1,0,390.67,Dollar
31-449-3299,Food,0,1,0,1,,Dollar
35-627-5154,F,0,0,1,1,272.50,Dollar
33-629-3607,f,0,0,1,0,418.55,Dollar
07-887-3101,Food,1,1,1,0,340.77,Dollar
50-818-0617,Food,1,1,0,0,285.13,Euro
36-892-5583,DR,1,1,1,0,369.41,Dollar
16-416-2296,DR,0,1,0,0,291.61,Dollar
99-591-0704,DR,0,1,1,0,378.68,Euro
81-893-3537,Food,0,1,1,0,323.72,Dollar
54-059-2991,Food,0,1,1,0,392.68,Dollar
82-702-3383,DR,1,0,0,1,369.61,Dollar
50-538-9587,DR,1,1,0,0,486.14,Euro
34-645-1706,F,0,0,0,1,330.89,Euro
28-125-0133,,0,0,0,1,294.56,Dollar
91-025-9918,DR,0,0,0,0,441.69,Euro
91-929-1221,F,1,1,0,1,252.63,Euro
67-572-6932,DR,0,0,1,1,371.91,Dollar
36-992-7557,DR,1,1,0,0,482.13,Dollar
43-794-3263,Food,1,1,1,0,282.69,Euro
65-693-5903,Drink,1,0,0,0,424.95,Dollar
82-315-5362,Drink,0,1,1,0,253.42,Euro
29-421-6587,Food,1,1,0,0,352.43,Euro
07-678-1813,f,1,0,0,0,398.95,Dollar
69-080-9235,Food,1,1,1,1,490.68,Euro
11-322-0543,,1,1,0,0,476.17,Euro
10-529-5758,DR,1,1,1,0,274.69,Dollar
31-983-3435,Food,0,1,0,1,355.36,Dollar
26-117-1920,Food,0,0,1,0,294.47,Euro
28-248-1483,F,0,1,0,0,454.48,Dollar
28-983-6039,DR,0,0,1,1,419.31,Euro
86-612-2100,f,0,1,0,0,348.11,Euro
84-601-6179,Drink,0,0,1,1,317.93,Euro
65-664-7069,DR,1,1,1,1,401.98,Dollar
68-699-2289,F,0,0,0,0,358.70,Dollar
95-423-7281,f,1,0,1,1,491.13,Euro
07-391-9380,f,1,1,1,0,264.91,Dollar
34-378-5359,DR,0,1,1,0,396.81,Dollar
58-556-0005,F,0,0,0,1,343.98,Euro
38-842-2837,,1,0,0,0,398.53,Dollar
36-729-1464,F,1,1,0,0,428.39,Dollar
30-867-7597,f,0,1,0,1,407.31,Dollar
26-344-0268,f,1,1,0,1,377.81,Euro
05-287-9519,Drink,1,1,1,1,466.20,Dollar
52-718-6813,Drink,1,1,1,1,354.03,Dollar
04-795-8212,F,1,0,0,0,368.79,Dollar
07-917-0799,DR,0,0,0,1,275.56,Dollar
38-394-7981,f,1,0,0,0,296.16,Euro
62-982-0793,f,0,1,0,1,362.82,Dollar
50-645-1668,F,0,0,1,1,301.86,Euro
17-439-3917,Drink,0,0,0,1,361.12,Dollar
82-535-2226,f,1,1,0,0,485.42,Euro
42-177-4493,F,0,1,0,0,425.36,Euro
09-783-8320,Drink,1,1,1,1,348.97,Dollar
34-361-7008,DR,1,0,0,1,379.62,Euro
70-288-4383,DR,0,0,0,1,311.78,Euro
54-875-9008,Food,1,1,0,0,289.26,Euro
25-094-3543,f,1,1,1,0,433.13,Dollar
98-272-2820,Food,1,0,0,1,256.49,Dollar
41-247-7819,F,1,1,0,0,420.68,Dollar
26-422-8665,DR,1,1,1,0,455.00,Dollar
09-867-7644,f,0,1,0,1,256.69,Dollar
39-610-3273,Food,1,0,0,0,344.14,Dollar
23-264-7640,Food,1,0,1,1,370.45,Euro
80-834-2561,f,0,1,1,0,318.01,Dollar
05-577-2145,Food,1,0,0,1,375.04,Dollar
95-793-5088,,0,0,0,1,377.10,Euro
86-711-8685,Drink,1,0,1,1,276.18,Euro
13-717-7348,Food,1,1,0,0,284.62,Dollar
03-228-7604,Food,1,0,1,0,277.01,Dollar
44-791-1873,Drink,0,1,0,1,337.54,Dollar
32-693-9456,Food,1,0,1,1,332.04,Euro
75-694-7906,F,1,1,1,0,256.42,Dollar
89-927-9934,DR,0,0,0,1,435.09,Dollar
10-498-1261,Food,0,1,1,1,423.42,Dollar
59-104-2745,Drink,1,0,1,1,297.26,Euro
84-820-4962,f,1,0,1,0,,Dollar
18-377-6581,F,1,0,1,0,434.41,Dollar
71-109-9792,f,0,1,1,1,347.40,Dollar
87-993-4453,F,0,0,1,1,480.25,Dollar
56-022-9693,f,1,1,1,0,433.35,Euro
32-155-3629,f,1,1,1,0,387.41,Dollar
47-739-3005,Food,1,1,1,1,446.57,Euro
70-972-7907,DR,0,1,1,1,265.57,Euro
26-316-6820,DR,0,0,1,1,458.53,Dollar
71-574-7050,Food,1,0,0,1,491.44,Euro
88-098-4474,Drink,1,0,1,0,443.46,Euro
44-878-9397,f,1,0,0,0,343.50,Dollar
24-987-4802,DR,0,0,1,0,336.45,Dollar
10-305-2671,Food,0,1,0,1,467.03,Dollar
74-719-4129,f,1,0,0,1,497.52,Dollar
85-457-7707,f,0,1,1,0,283.77,Euro
45-084-0765,DR,1,0,1,0,378.33,Euro
61-688-1852,Drink,1,0,1,0,291.82,Euro
37-307-2852,Food,0,0,1,1,347.10,Dollar
70-994-9345,Drink,1,1,0,0,250.77,Euro
98-128-5107,Food,1,0,1,0,474.45,Dollar
49-163-9974,f,0,1,0,1,484.61,Dollar
49-915-8155,f,0,0,1,1,405.49,Euro
37-849-9404,f,1,1,1,0,265.76,Euro
04-200-5797,,0,0,1,1,333.40,Euro
14-794-5880,F,1,1,1,0,380.14,Dollar
23-022-8511,Drink,0,1,0,1,354.79,Dollar
00-923-7414,Food,0,0,0,0,338.05,Dollar
46-347-6026,f,0,1,1,0,489.41,Dollar
95-662-4227,Food,0,0,0,1,474.58,Euro
21-786-3582,Food,0,0,1,0,419.79,Euro
86-681-5429,f,1,1,1,0,340.28,Dollar
21-736-0768,f,0,0,0,0,490.57,Euro
65-022-8615,Drink,0,0,0,0,309.57,Dollar
69-067-5495,Food,1,1,0,0,301.20,Euro
23-695-8916,DR,0,1,1,0,441.37,Euro
69-456-0404,Food,0,1,0,0,330.34,Dollar
56-297-5957,F,0,1,0,1,420.24,Euro
22-525-6572,,0,0,1,1,481.98,Euro
66-100-1731,Drink,0,1,0,0,448.58,Euro
79-665-7140,Food,1,1,1,1,407.48,Dollar
88-577-3551,F,0,1,0,1,282.25,Euro
42-890-3411,DR,1,1,1,1,400.35,Dollar
93-929-0395,F,0,0,0,1,423.99,Dollar
27-009-0959,f,1,0,1,0,328.08,Euro
32-918-1993,DR,1,0,0,0,423.20,Dollar
37-741-5121,f,0,1,0,1,491.94,Euro
43-015-4609,DR,1,0,0,0,341.13,Euro
89-200-3545,DR,1,0,1,0,327.26,Dollar
81-765-5024,F,0,1,1,1,350.24,Euro
57-876-2747,DR,0,0,0,1,419.30,Euro
79-893-2772,Food,0,0,0,0,438.68,Dollar
68-171-1653,DR,1,0,0,1,290.84,Euro
82-864-8735,DR,1,0,1,1,278.15,Euro
62-246-4836,f,1,0,0,1,433.33,Dollar
62-296-3499,DR,1,0,0,1,499.40,Dollar
47-170-9928,F,1,0,0,0,354.56,Euro
00-803-7892,F,1,1,1,0,330.14,Dollar
21-348-1209,DR,0,1,1,1,498.09,Dollar
21-907-7183,DR,1,0,0,0,375.99,Dollar
94-716-4437,,0,1,0,1,313.34,Dollar
96-658-7529,Drink,1,0,1,0,433.04,Euro
21-554-6780,Drink,1,0,0,0,403.38,Euro
43-670-3373,F,0,0,0,0,495.77,Dollar
64-924-4403,DR,0,0,1,1,306.81,Dollar
38-312-1351,F,1,0,1,1,409.31,Dollar
02-713-8496,Drink,1,0,1,0,461.00,Euro
40-531-9411,Food,1,0,1,1,,Dollar
98-656-1202,,0,0,1,0,441.16,Dollar
75-498-2972,Drink,1,0,0,0,359.02,Dollar
76-140-3219,DR,0,0,0,1,260.13,Dollar
00-163-7615,DR,0,1,1,0,286.65,Dollar
81-073-2259,f,0,1,1,1,280.78,Dollar
73-955-5172,Food,1,1,1,0,262.01,Euro
84-262-9487,Food,1,1,1,1,475.31,Dollar
22-853-1852,DR,0,0,1,1,391.13,Dollar
74-078-7723,F,1,0,0,1,273.55,Euro
35-789-6317,Food,1,0,0,1,338.22,Euro
80-628-1469,F,0,0,1,1,287.51,Euro
20-760-8297,F,0,1,0,0,389.67,Dollar
99-587-3736,F,0,1,0,1,384.02,Dollar
01-975-2159,DR,0,0,0,1,479.72,Euro
16-859-2766,DR,0,1,1,0,344.02,Dollar
27-913-4121,f,1,0,1,0,,Dollar
86-185-6125,f,0,0,1,0,388.49,Dollar
73-401-5187,Food,1,0,1,1,257.58,Dollar
85-615-1907,DR,1,1,0,0,416.96,Euro
01-792-1379,f,1,0,0,0,288.93,Euro
99-841-7866,Drink,0,0,1,0,473.27,Euro
91-962-5029,Food,0,1,1,0,485.34,Euro
37-483-6507,Drink,1,0,1,1,444.89,Dollar
43-680-9000,Food,1,0,1,1,372.84,Euro
34-348-4244,F,1,0,1,1,257.98,Euro
53-324-6718,Drink,0,1,0,0,296.59,Euro
12-988-7737,DR,1,0,1,0,251.00,Dollar
49-670-2825,f,0,0,0,1,252.14,Euro
14-667-6236,F,0,1,0,0,375.91,Dollar
45-154-2112,F,0,0,1,0,414.81,Euro
44-737-1594,DR,0,1,0,0,465.26,Dollar
17-033-3840,DR,1,1,0,0,250.74,Euro
65-007-4940,DR,1,1,0,1,251.77,Euro
46-548-1452,DR,1,0,0,1,302.76,Euro
07-763-0139,DR,1,1,1,0,376.60,Dollar
78-656-8033,DR,1,1,0,0,440.90,Dollar
30-265-5651,F,1,0,0,0,491.94,Dollar
92-388-4930,F,0,0,1,1,432.56,Euro
39-647-5228,F,0,1,1,1,462.45,Dollar
23-925-2824,Drink,1,0,1,1,479.75,Dollar
90-835-8018,Drink,0,1,1,0,492.13,Euro
69-667-9067,Food,0,1,0,1,326.12,Euro
11-250-7887,,1,0,1,0,262.37,Dollar
72-584-1394,Food,0,1,0,1,309.28,Euro
18-777-8346,Food,1,1,1,0,433.26,Euro
91-406-2353,Drink,1,0,1,1,384.77,Dollar
81-495-5202,Food,0,1,1,0,338.03,Euro
50-875-1985,f,0,1,0,1,370.16,Dollar
02-392-1096,DR,1,1,0,0,473.46,Euro
47-762-6116,f,0,0,0,1,382.10,Euro
46-291-8747,F,0,1,0,1,482.64,Dollar
65-377-2092,DR,0,1,1,0,407.84,Euro
37-118-4952,Drink,1,0,0,0,275.14,Dollar
05-991-3160,F,0,1,0,1,436.96,Euro
80-800-6939,F,1,0,1,0,383.90,Euro
46-355-4150,F,0,1,0,1,291.68,Dollar
39-052-8082,DR,0,0,0,1,275.53,Euro
93-487-4823,,1,0,0,1,356.29,Dollar
36-262-6344,F,1,1,0,0,343.24,Euro
00-109-6504,Food,0,0,0,0,420.12,Dollar
47-534-2848,Drink,1,0,1,1,488.23,Dollar
95-217-0089,f,0,0,0,0,465.43,Dollar
11-450-1856,Food,1,0,0,1,250.59,Euro
41-477-4987,F,1,0,0,0,430.36,Dollar
21-027-4648,f,0,0,0,1,409.02,Dollar
77-716-0006,F,1,0,0,0,491.63,Dollar
09-614-4317,f,0,1,1,0,319.79,Dollar
82-083-6627,,1,1,1,1,419.79,Euro
82-296-0033,Drink,0,1,1,1,444.77,Dollar
94-662-9903,Food,0,0,1,0,423.56,Dollar
77-233-9903,F,0,0,0,0,390.64,Dollar
31-615-1063,Food,0,0,1,0,267.57,Euro
02-555-7389,F,1,1,1,0,337.16,Euro
08-785-9585,Food,0,1,0,0,394.76,Dollar
33-238-4378,DR,1,0,1,0,465.56,Dollar
33-140-8683,Drink,1,0,0,0,327.13,Euro
42-504-3142,F,1,1,1,1,471.35,Euro
16-881-3108,Food,1,0,1,0,402.33,Euro
17-343-6682,DR,1,1,1,0,339.10,Dollar
94-264-0222,Food,1,0,1,0,491.04,Dollar
62-397-8515,DR,0,1,1,1,381.33,Euro
86-718-2455,Food,1,1,0,0,470.46,Dollar
75-672-5653,DR,0,1,0,0,441.94,Dollar
37-894-1209,Food,0,0,1,0,309.97,Euro
81-643-0553,DR,1,1,0,0,272.35,Dollar
78-214-0404,Food,1,1,1,1,477.50,Euro
29-383-1444,f,0,1,1,1,364.54,Euro
86-443-2923,F,1,0,1,0,473.65,Euro
69-067-4953,Drink,0,0,1,0,487.40,Dollar
29-958-3197,Food,1,1,0,1,457.83,Dollar
77-032-5126,Food,1,0,0,0,254.21,Euro
05-736-5317,f,0,0,1,0,385.59,Dollar
24-289-2437,,1,1,0,0,477.63,Dollar
15-581-5338,Drink,0,1,1,1,465.99,Euro
68-676-3044,DR,1,0,0,1,309.91,Euro
32-722-7335,DR,1,1,0,0,406.05,Dollar
92-720-5005,Food,1,1,1,1,280.06,Dollar
99-708-5180,f,1,0,0,1,382.31,Euro
10-025-2439,Food,1,0,0,1,253.84,Dollar
61-664-0936,F,1,0,0,0,277.40,Dollar
31-295-1803,F,1,1,1,1,320.51,Euro
15-486-4389,Drink,0,1,0,0,386.87,Euro
34-125-5675,F,1,1,1,1,402.23,Dollar
01-833-4469,Food,1,0,0,1,308.72,Euro
50-871-0436,Food,0,1,0,1,448.12,Dollar
56-439-8596,Food,1,0,1,0,339.13,Euro
50-596-9526,F,0,1,0,0,457.93,Dollar
94-153-4672,DR,0,1,0,1,396.08,Dollar
89-511-9975,f,0,0,1,0,341.79,Euro
73-766-7774,Drink,1,0,0,1,356.36,Euro
30-571-9265,Food,1,0,0,0,428.75,Dollar
97-481-3862,Food,0,0,1,0,360.71,Euro
91-437-8215,Drink,1,1,1,1,274.65,Dollar
78-584-7840,DR,0,0,1,0,363.83,Euro
74-795-8470,F,0,0,1,0,444.46,Dollar
74-518-9005,DR,1,1,1,0,475.83,Dollar
77-494-3889,F,0,0,1,0,271.90,Euro
31-058-0567,DR,0,1,1,1,465.24,Euro
12-799-7060,f,0,0,1,1,303.21,Euro
32-888-1908,f,0,1,1,0,289.18,Euro
87-315-9180,F,0,1,0,0,353.66,Dollar
52-619-8642,Drink,1,0,1,1,497.95,Dollar
53-888-0253,Drink,0,0,1,0,474.00,Dollar
81-714-5941,Drink,0,0,0,1,272.25,Dollar
63-956-7485,DR,0,0,1,0,340.39,Dollar
64-749-5450,f,0,0,1,0,383.64,Dollar
66-372-6010,Food,1,1,1,1,366.06,Dollar
50-663-2349,Drink,1,0,1,0,470.04,Dollar
36-883-1605,f,0,1,0,0,455.06,Euro
91-012-3353,F,1,1,0,0,358.57,Dollar
91-003-2830,f,0,0,1,1,394.97,Dollar
60-783-4485,Food,1,1,0,1,271.61,Dollar
37-565-0004,Food,0,0,0,1,357.88,Dollar
26-477-6664,Food,1,1,0,1,261.74,Euro
38-310-6564,Food,1,0,1,0,316.96,Euro
53-059-3210,f,0,1,0,0,384.43,Dollar
43-719-5098,DR,0,0,1,0,487.41,Dollar
87-732-3090,Drink,1,1,1,1,293.54,Dollar
92-697-7713,F,0,1,0,0,287.47,Euro
66-127-4244,DR,1,0,1,1,332.74,Euro
43-709-8532,DR,0,0,0,1,384.41,Euro
81-093-4781,Food,0,1,0,1,333.93,Dollar
04-326-5386,Food,0,1,0,1,459.30,Euro
80-464-1458,DR,1,0,1,1,345.95,Dollar
11-619-9052,Drink,0,1,1,0,288.61,Euro
43-642-9517,Food,1,0,1,1,366.17,Euro
43-219-2346,f,1,1,0,0,344.18,Dollar
41-667-7626,DR,1,1,1,0,321.11,Dollar
10-157-8593,,0,1,1,1,255.09,Dollar
09-190-5818,DR,1,1,0,0,436.46,Dollar
71-323-8289,Drink,0,1,0,0,264.82,Dollar
07-351-3851,Food,0,0,0,0,471.75,Dollar
68-928-2259,Drink,1,1,0,0,397.87,Dollar
37-805-6589,DR,1,1,0,0,290.06,Euro
15-367-7843,,1,0,1,1,338.70,Euro
91-283-5571,Drink,1,1,0,1,461.86,Dollar
89-963-8258,f,0,1,0,0,374.79,Euro
91-429-3197,Drink,1,1,1,0,,Dollar
67-429-3782,Drink,1,0,1,0,476.38,Euro
08-316-2551,f,1,0,0,0,487.26,Dollar
74-888-5534,DR,0,0,0,0,454.40,Euro
78-162-6383,Food,1,0,0,1,281.41,Dollar
45-381-9425,Drink,1,0,0,0,417.43,Dollar
45-041-7870,DR,1,1,1,1,403.19,Euro
35-206-9325,F,0,0,1,0,371.27,Euro
64-795-7370,f,1,1,1,0,251.53,Euro
40-588-7687,Drink,1,1,0,1,335.13,Euro
51-462-8639,Food,0,0,0,1,267.93,Euro
06-929-1268,F,0,1,1,1,293.57,Dollar
14-756-1669,f,0,0,0,1,269.95,Dollar
82-371-7816,f,0,0,0,0,393.45,Dollar
34-446-3154,Drink,1,0,0,1,481.24,Dollar
70-297-4810,F,1,1,0,1,386.81,Euro
09-395-1680,DR,1,1,0,0,418.39,Dollar
22-875-9745,Food,1,0,1,0,491.30,Euro
22-010-9756,Food,1,1,1,1,,Euro
07-400-2443,f,0,1,1,1,424.36,Dollar
01-952-6969,f,0,1,1,0,451.37,Dollar
82-086-0819,Food,1,0,0,1,491.81,Euro
28-353-8496,DR,0,0,0,0,354.35,Euro
53-404-1704,DR,0,1,0,0,263.19,Euro
56-829-8330,F,0,1,0,0,358.46,Euro
48-853-8534,DR,1,0,1,0,386.18,Euro
67-425-8844,,0,1,1,0,290.29,Dollar
81-851-1947,F,0,0,0,0,293.56,Euro
26-238-1067,Drink,0,1,0,0,290.49,Euro
80-843-7803,Drink,1,0,0,1,282.96,Dollar
38-803-9154,Drink,0,0,1,0,476.29,Dollar
30-642-4516,DR,0,1,1,1,448.78,Euro
66-901-7100,Food,1,1,0,1,258.59,Dollar
47-915-3705,,0,0,1,0,382.64,Euro
64-206-4941,F,0,0,0,0,400.60,Euro
68-742-1289,f,0,1,1,1,322.54,Euro
26-863-9238,f,0,1,0,1,410.05,Dollar
36-616-5884,f,1,1,0,0,441.33,Dollar
09-418-7544,Food,1,0,0,0,382.69,Dollar
07-537-5765,Drink,0,0,0,1,251.95,Euro
56-384-3962,F,0,1,1,0,407.13,Dollar
02-104-5604,DR,1,1,0,0,469.95,Euro
22-640-5296,F,1,0,0,0,287.14,Dollar
49-513-1578,f,1,1,0,0,259.51,Dollar
31-070-5547,F,1,0,0,0,261.17,Dollar
17-059-4982,Drink,1,0,1,1,489.69,Dollar
47-366-6006,f,1,0,0,1,427.59,Dollar
79-876-7573,DR,0,1,1,1,461.58,Dollar
94-261-0050,Food,0,1,0,1,493.66,Dollar
35-519-8154,F,0,1,0,1,422.30,Euro
93-624-7275,f,1,1,1,0,470.50,Dollar
43-312-2991,F,0,1,0,0,407.86,Dollar
61-842-5988,f,1,0,1,0,286.85,Euro
56-478-7130,Food,0,0,0,1,487.22,Euro
40-170-8906,f,1,0,0,1,486.57,Dollar
79-801-1061,Food,0,1,1,0,443.00,Dollar
63-904-7498,DR,1,1,0,0,477.25,Dollar
76-862-4041,DR,0,1,1,1,487.84,Euro
16-935-3370,Drink,1,0,1,0,424.97,Dollar
